zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file,GEOID_PUMA5_20,NAMELSAD_PUMA5_20,AREALAND_PUMA5_20,AREAWATER_PUMA5_20,GEOID_ZCTA5_20,NAMELSAD_ZCTA5_20,AREALAND_ZCTA5_20,AREAWATER_ZCTA5_20,AREALAND_PART,AREAWATER_PART
78833,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78833,354120639,29658248683,354120639,610378,1.0,0.01194,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78833,ZCTA5 78833,354120639,610378,354120639,610378
78834,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78834,1323787693,23586062891,1179567059,4926290,0.891055,0.050011,1,1,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78834,ZCTA5 78834,1323787693,5372623,1179567059,4926290
78834,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78834,1323787693,29658248683,144220634,446333,0.108945,0.004863,2,0,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78834,ZCTA5 78834,1323787693,5372623,144220634,446333
78836,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78836,209924638,23586062891,209924638,707259,1.0,0.0089,1,1,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78836,ZCTA5 78836,209924638,707259,209924638,707259
78837,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78837,2089000819,29658248683,2089000819,18913537,1.0,0.070436,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78837,ZCTA5 78837,2089000819,18913537,2089000819,18913537
78838,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78838,215547838,29658248683,215547838,1030415,1.0,0.007268,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78838,ZCTA5 78838,215547838,1030415,215547838,1030415
78839,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78839,632356661,29658248683,619355368,3693505,0.97944,0.020883,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78839,ZCTA5 78839,632356661,3715507,619355368,3693505
78839,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78839,632356661,23586062891,13001293,22002,0.02056,0.000551,2,0,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78839,ZCTA5 78839,632356661,3715507,13001293,22002
78840,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78840,2709891842,29658248683,2709891842,166642446,1.0,0.091371,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78840,ZCTA5 78840,2709891842,166642446,2709891842,166642446
78843,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78843,4565815,29658248683,4565815,102532,1.0,0.000154,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78843,ZCTA5 78843,4565815,102532,4565815,102532
78850,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78850,624513049,11575680215,624513049,3408278,1.0,0.05395,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78850,ZCTA5 78850,624513049,3408278,624513049,3408278
78852,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78852,1249932250,29658248683,1249932250,9806934,1.0,0.042145,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78852,ZCTA5 78852,1249932250,9806934,1249932250,9806934
78861,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78861,1270998604,11575680215,1270998604,3424641,1.0,0.109799,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78861,ZCTA5 78861,1270998604,3424641,1270998604,3424641
78870,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78870,341030638,29658248683,341030638,2291463,1.0,0.011499,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78870,ZCTA5 78870,341030638,2291463,341030638,2291463
78871,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78871,545247750,29658248683,545247750,2535649,1.0,0.018384,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78871,ZCTA5 78871,545247750,2535649,545247750,2535649
78872,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78872,432686711,29658248683,432686711,1571566,1.0,0.014589,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78872,ZCTA5 78872,432686711,1571566,432686711,1571566
78873,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78873,813977081,29658248683,813977081,937728,1.0,0.027445,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78873,ZCTA5 78873,813977081,937728,813977081,937728
78877,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78877,122813057,29658248683,122813057,3031669,1.0,0.004141,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78877,ZCTA5 78877,122813057,3031669,122813057,3031669
78879,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78879,56728129,29658248683,56728129,315240,1.0,0.001913,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78879,ZCTA5 78879,56728129,315240,56728129,315240
78880,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78880,4782700196,29658248683,4782700196,4457948,1.0,0.16126,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78880,ZCTA5 78880,4782700196,4457948,4782700196,4457948
78881,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78881,676789348,29658248683,676789348,2921522,1.0,0.02282,1,1,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78881,ZCTA5 78881,676789348,2921522,676789348,2921522
78883,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78883,173457842,11575680215,173457842,485407,1.0,0.014985,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78883,ZCTA5 78883,173457842,485407,173457842,485407
78884,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78884,516187164,11575680215,324955684,577878,0.629531,0.028072,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78884,ZCTA5 78884,516187164,957834,324955684,577878
78884,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78884,516187164,29658248683,191231480,379956,0.370469,0.006448,2,0,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78884,ZCTA5 78884,516187164,957834,191231480,379956
78885,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78885,191209685,11575680215,191209685,146911,1.0,0.016518,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78885,ZCTA5 78885,191209685,146911,191209685,146911
78886,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78886,189264572,11575680215,189264572,1062087,1.0,0.01635,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78886,ZCTA5 78886,189264572,1062087,189264572,1062087
78931,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78931,35265682,11134730681,35265682,299391,1.0,0.003167,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78931,ZCTA5 78931,35265682,299391,35265682,299391
78932,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 78932,149135277,14145154780,87264309,1182028,0.585135,0.006169,1,1,2020,tab20_puma520_zcta520_natl.txt,4803600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,14145154780,203110423,78932,ZCTA5 78932,149135277,1765388,87264309,1182028
78932,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78932,149135277,7800375749,61870968,583360,0.414865,0.007932,2,0,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78932,ZCTA5 78932,149135277,1765388,61870968,583360
78933,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78933,339886654,11134730681,339886654,2865875,1.0,0.030525,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78933,ZCTA5 78933,339886654,2865875,339886654,2865875
78934,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78934,573601112,11134730681,573601112,8011720,1.0,0.051515,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78934,ZCTA5 78934,573601112,8011720,573601112,8011720
78935,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78935,163460870,11134730681,163460870,3967363,1.0,0.01468,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78935,ZCTA5 78935,163460870,3967363,163460870,3967363
78938,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78938,20244974,7800375749,20244974,20523,1.0,0.002595,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78938,ZCTA5 78938,20244974,20523,20244974,20523
78940,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78940,338428055,7800375749,255567463,11061215,0.75516,0.032763,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78940,ZCTA5 78940,338428055,11530653,255567463,11061215
78940,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78940,338428055,11134730681,82860592,469438,0.24484,0.007442,2,0,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78940,ZCTA5 78940,338428055,11530653,82860592,469438
78941,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78941,419118290,7800375749,363075086,432513,0.866283,0.046546,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78941,ZCTA5 78941,419118290,432513,363075086,432513
78941,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 78941,419118290,16001755708,56043204,0,0.133717,0.003502,2,0,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,78941,ZCTA5 78941,419118290,432513,56043204,0
78942,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78942,525714717,7800375749,525714717,2448839,1.0,0.067396,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78942,ZCTA5 78942,525714717,2448839,525714717,2448839
78943,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78943,1816359,11134730681,1816359,28598,1.0,0.000163,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78943,ZCTA5 78943,1816359,28598,1816359,28598
78944,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78944,39368313,11134730681,39368313,339944,1.0,0.003536,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78944,ZCTA5 78944,39368313,339944,39368313,339944
78945,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78945,642899946,7800375749,642899946,8325561,1.0,0.082419,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78945,ZCTA5 78945,642899946,8325561,642899946,8325561
78946,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78946,271791796,7800375749,259958432,7306445,0.956462,0.033326,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78946,ZCTA5 78946,271791796,7534943,259958432,7306445
78946,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 78946,271791796,14145154780,11833364,228498,0.043538,0.000837,2,0,2020,tab20_puma520_zcta520_natl.txt,4803600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,14145154780,203110423,78946,ZCTA5 78946,271791796,7534943,11833364,228498
78947,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78947,535187435,7800375749,535187435,3019828,1.0,0.06861,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78947,ZCTA5 78947,535187435,3019828,535187435,3019828
78948,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78948,168296240,7800375749,168296240,748428,1.0,0.021575,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78948,ZCTA5 78948,168296240,748428,168296240,748428
78949,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78949,209819001,7800375749,209819001,274953,1.0,0.026899,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78949,ZCTA5 78949,209819001,274953,209819001,274953
78950,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78950,297705477,11134730681,290082451,2376217,0.974394,0.026052,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78950,ZCTA5 78950,297705477,2376217,290082451,2376217
78950,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78950,297705477,7800375749,7623026,0,0.025606,0.000977,2,0,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78950,ZCTA5 78950,297705477,2376217,7623026,0
78953,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78953,297459246,7800375749,297459246,551619,1.0,0.038134,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78953,ZCTA5 78953,297459246,551619,297459246,551619
78954,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78954,190619694,7800375749,174880515,2003838,0.917432,0.022419,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78954,ZCTA5 78954,190619694,2120361,174880515,2003838
78954,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78954,190619694,11134730681,15739179,116523,0.082568,0.001414,2,0,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78954,ZCTA5 78954,190619694,2120361,15739179,116523
78956,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78956,438157412,7800375749,328662861,113472,0.750102,0.042134,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78956,ZCTA5 78956,438157412,127107,328662861,113472
78956,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 78956,438157412,16001755708,109494551,13635,0.249898,0.006843,2,0,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,78956,ZCTA5 78956,438157412,127107,109494551,13635
78957,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78957,458557393,7800375749,458557393,5334310,1.0,0.058787,1,1,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78957,ZCTA5 78957,458557393,5334310,458557393,5334310
78959,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 78959,377879355,16001755708,301732977,324270,0.79849,0.018856,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,78959,ZCTA5 78959,377879355,416910,301732977,324270
78959,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78959,377879355,7800375749,76146378,92640,0.20151,0.009762,2,0,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78959,ZCTA5 78959,377879355,416910,76146378,92640
78962,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 78962,446486715,11134730681,377782013,1026815,0.846122,0.033928,1,1,2020,tab20_puma520_zcta520_natl.txt,4805000,Houston-Galveston Area Council (West) PUMA,11134730681,1439167922,78962,ZCTA5 78962,446486715,1109498,377782013,1026815
78962,48,4805100,05100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",ZCTA5 78962,446486715,7800375749,68704702,82683,0.153878,0.008808,2,0,2020,tab20_puma520_zcta520_natl.txt,4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA",7800375749,62653196,78962,ZCTA5 78962,446486715,1109498,68704702,82683
