NAME,B25003_001E,B25003_002E,B25003_003E,zip code tabulation area
ZCTA5 73112,14734,7622,7112,73112
ZCTA5 73114,8046,2775,5271,73114
ZCTA5 73115,8337,4645,3692,73115
ZCTA5 73116,4718,3227,1491,73116
ZCTA5 73117,2944,1112,1832,73117
ZCTA5 73118,7001,3865,3136,73118
ZCTA5 73119,10819,5425,5394,73119
ZCTA5 73120,18117,9372,8745,73120
ZCTA5 73121,1254,968,286,73121
ZCTA5 73122,5420,2998,2422,73122
ZCTA5 73127,9376,3953,5423,73127
ZCTA5 73128,2493,1421,1072,73128
ZCTA5 73129,6714,3363,3351,73129
ZCTA5 73130,8723,6659,2064,73130
ZCTA5 73131,1618,1493,125,73131
ZCTA5 73132,11723,6130,5593,73132
ZCTA5 73134,4326,587,3739,73134
ZCTA5 73135,8884,4908,3976,73135
ZCTA5 73139,7736,3572,4164,73139
ZCTA5 73141,1234,888,346,73141
ZCTA5 73142,7956,4615,3341,73142
ZCTA5 73145,640,13,627,73145
ZCTA5 73149,2004,981,1023,73149
ZCTA5 73150,2024,1656,368,73150
ZCTA5 73151,702,702,0,73151
ZCTA5 73159,12815,6862,5953,73159
ZCTA5 73160,23398,15148,8250,73160
ZCTA5 73162,11951,8605,3346,73162
ZCTA5 73165,2763,2634,129,73165
ZCTA5 73169,986,795,191,73169
ZCTA5 73170,16150,13215,2935,73170
ZCTA5 73173,1550,1482,68,73173
ZCTA5 73179,3223,2609,614,73179
ZCTA5 73401,14388,9099,5289,73401
ZCTA5 73425,107,98,9,73425
ZCTA5 73430,558,494,64,73430
ZCTA5 73432,366,277,89,73432
ZCTA5 73433,1005,791,214,73433
ZCTA5 73434,196,171,25,73434
ZCTA5 73435,29,17,12,73435
ZCTA5 73436,47,25,22,73436
ZCTA5 73437,40,40,0,73437
ZCTA5 73438,1302,1038,264,73438
ZCTA5 73439,2921,2525,396,73439
ZCTA5 73440,78,74,4,73440
ZCTA5 73441,53,45,8,73441
ZCTA5 73442,109,93,16,73442
ZCTA5 73443,1251,867,384,73443
ZCTA5 73444,51,51,0,73444
ZCTA5 73446,3006,2054,952,73446
ZCTA5 73447,413,299,114,73447
ZCTA5 73448,2164,1523,641,73448
ZCTA5 73449,1355,1042,313,73449
ZCTA5 73450,610,522,88,73450
ZCTA5 73453,272,242,30,73453
ZCTA5 73455,217,171,46,73455
ZCTA5 73456,659,541,118,73456
ZCTA5 73458,275,208,67,73458
ZCTA5 73459,632,353,279,73459
ZCTA5 73460,1560,981,579,73460
ZCTA5 73461,275,204,71,73461
ZCTA5 73463,1498,1246,252,73463
ZCTA5 73481,309,286,23,73481
ZCTA5 73487,71,48,23,73487
ZCTA5 73488,6,3,3,73488
ZCTA5 73491,318,230,88,73491
ZCTA5 73501,7292,3293,3999,73501
ZCTA5 73503,1755,0,1755,73503
ZCTA5 73505,19218,9948,9270,73505
ZCTA5 73507,8557,4955,3602,73507
ZCTA5 73520,40,28,12,73520
ZCTA5 73521,8098,4578,3520,73521
ZCTA5 73523,0,0,0,73523
ZCTA5 73526,771,554,217,73526
ZCTA5 73527,2007,1674,333,73527
ZCTA5 73528,217,162,55,73528
ZCTA5 73529,1854,1536,318,73529
ZCTA5 73530,163,133,30,73530
ZCTA5 73531,145,119,26,73531
ZCTA5 73532,167,134,33,73532
ZCTA5 73533,11292,8041,3251,73533
ZCTA5 73537,184,167,17,73537
ZCTA5 73538,2395,2009,386,73538
ZCTA5 73539,85,73,12,73539
ZCTA5 73540,129,112,17,73540
ZCTA5 73541,1401,1168,233,73541
ZCTA5 73542,1535,1083,452,73542
ZCTA5 73543,788,669,119,73543
ZCTA5 73544,81,70,11,73544
ZCTA5 73546,502,315,187,73546
ZCTA5 73547,482,350,132,73547
ZCTA5 73548,183,172,11,73548
ZCTA5 73549,123,116,7,73549
ZCTA5 73550,852,571,281,73550
ZCTA5 73551,10,10,0,73551
ZCTA5 73552,532,486,46,73552
ZCTA5 73553,10,7,3,73553
ZCTA5 73554,1308,1052,256,73554
ZCTA5 73555,78,71,7,73555
ZCTA5 73556,49,34,15,73556
ZCTA5 73557,134,128,6,73557
ZCTA5 73559,177,105,72,73559
ZCTA5 73560,308,142,166,73560
ZCTA5 73562,174,149,25,73562
ZCTA5 73564,148,125,23,73564
ZCTA5 73565,365,277,88,73565
ZCTA5 73566,585,400,185,73566
ZCTA5 73567,316,238,78,73567
ZCTA5 73568,442,354,88,73568
ZCTA5 73569,154,102,52,73569
ZCTA5 73570,355,275,80,73570
ZCTA5 73571,24,24,0,73571
ZCTA5 73572,1126,913,213,73572
ZCTA5 73573,980,618,362,73573
ZCTA5 73601,3653,2622,1031,73601
ZCTA5 73620,486,337,149,73620
ZCTA5 73622,113,92,21,73622
ZCTA5 73624,683,338,345,73624
ZCTA5 73625,169,152,17,73625
ZCTA5 73626,412,350,62,73626
ZCTA5 73627,208,173,35,73627
ZCTA5 73628,709,570,139,73628
ZCTA5 73632,1194,926,268,73632
ZCTA5 73638,64,64,0,73638
ZCTA5 73639,256,194,62,73639
ZCTA5 73641,207,155,52,73641
ZCTA5 73642,52,44,8,73642
ZCTA5 73644,6036,4049,1987,73644
ZCTA5 73645,416,303,113,73645
ZCTA5 73646,139,122,17,73646
ZCTA5 73647,253,215,38,73647
ZCTA5 73650,344,281,63,73650
ZCTA5 73651,1645,1088,557,73651
ZCTA5 73654,309,258,51,73654
ZCTA5 73655,335,244,91,73655
ZCTA5 73658,105,96,9,73658
ZCTA5 73659,78,67,11,73659
ZCTA5 73660,134,101,33,73660
ZCTA5 73661,170,153,17,73661
ZCTA5 73662,1567,1127,440,73662
ZCTA5 73663,399,322,77,73663
ZCTA5 73664,512,422,90,73664
ZCTA5 73666,157,102,55,73666
ZCTA5 73667,168,120,48,73667
ZCTA5 73668,14,13,1,73668
ZCTA5 73669,539,454,85,73669
ZCTA5 73673,174,114,60,73673
ZCTA5 73701,8955,5265,3690,73701
ZCTA5 73703,12244,8223,4021,73703
ZCTA5 73705,0,0,0,73705
ZCTA5 73716,247,219,28,73716
ZCTA5 73717,2779,1622,1157,73717
ZCTA5 73718,224,213,11,73718
ZCTA5 73719,17,13,4,73719
ZCTA5 73720,100,100,0,73720
ZCTA5 73722,114,94,20,73722
ZCTA5 73724,316,255,61,73724
ZCTA5 73726,167,115,52,73726
ZCTA5 73727,52,41,11,73727
ZCTA5 73728,815,595,220,73728
ZCTA5 73729,246,202,44,73729
ZCTA5 73730,263,236,27,73730
ZCTA5 73731,53,42,11,73731
ZCTA5 73733,73,60,13,73733
ZCTA5 73734,330,261,69,73734
ZCTA5 73735,260,238,22,73735
ZCTA5 73736,181,171,10,73736
ZCTA5 73737,1582,1235,347,73737
ZCTA5 73738,352,308,44,73738
ZCTA5 73739,200,175,25,73739
ZCTA5 73741,201,175,26,73741
ZCTA5 73742,1366,1030,336,73742
ZCTA5 73743,41,28,13,73743
ZCTA5 73744,98,70,28,73744
ZCTA5 73746,9,9,0,73746
ZCTA5 73747,85,53,32,73747
ZCTA5 73749,221,166,55,73749
ZCTA5 73750,2736,1974,762,73750
ZCTA5 73753,176,164,12,73753
ZCTA5 73754,372,301,71,73754
ZCTA5 73755,267,231,36,73755
ZCTA5 73756,113,83,30,73756
ZCTA5 73757,40,37,3,73757
ZCTA5 73758,130,122,8,73758
ZCTA5 73759,511,357,154,73759
ZCTA5 73760,123,120,3,73760
ZCTA5 73761,172,131,41,73761
ZCTA5 73762,737,618,119,73762
ZCTA5 73763,665,403,262,73763
ZCTA5 73764,91,71,20,73764
ZCTA5 73766,349,274,75,73766
ZCTA5 73768,601,537,64,73768
ZCTA5 73770,13,13,0,73770
ZCTA5 73771,181,140,41,73771
ZCTA5 73772,1254,913,341,73772
ZCTA5 73773,715,535,180,73773
ZCTA5 73801,6027,4212,1815,73801
ZCTA5 73832,440,380,60,73832
ZCTA5 73834,608,522,86,73834
ZCTA5 73835,115,81,34,73835
ZCTA5 73838,216,199,17,73838
ZCTA5 73840,219,181,38,73840
ZCTA5 73841,180,117,63,73841
ZCTA5 73842,210,194,16,73842
ZCTA5 73843,319,262,57,73843
ZCTA5 73844,110,107,3,73844
ZCTA5 73848,706,573,133,73848
ZCTA5 73851,67,62,5,73851
ZCTA5 73852,1005,862,143,73852
ZCTA5 73853,181,152,29,73853
ZCTA5 73855,76,70,6,73855
ZCTA5 73857,383,318,65,73857
ZCTA5 73858,548,440,108,73858
ZCTA5 73859,570,410,160,73859
ZCTA5 73860,504,425,79,73860
ZCTA5 73901,32,27,5,73901
ZCTA5 73931,220,184,36,73931
ZCTA5 73932,607,410,197,73932
ZCTA5 73933,409,276,133,73933
ZCTA5 73937,67,56,11,73937
ZCTA5 73938,199,170,29,73938
ZCTA5 73939,396,264,132,73939
ZCTA5 73942,4338,2662,1676,73942
ZCTA5 73944,178,112,66,73944
ZCTA5 73945,921,640,281,73945
ZCTA5 73946,12,12,0,73946
ZCTA5 73947,206,195,11,73947
ZCTA5 73949,505,427,78,73949
ZCTA5 73950,411,366,45,73950
ZCTA5 73951,460,408,52,73951
ZCTA5 73960,5,5,0,73960
ZCTA5 74001,104,98,6,74001
ZCTA5 74002,677,512,165,74002
ZCTA5 74003,5532,3250,2282,74003
ZCTA5 74006,10922,8275,2647,74006
ZCTA5 74008,12344,9403,2941,74008
ZCTA5 74010,4045,2730,1315,74010
ZCTA5 74011,12668,9961,2707,74011
ZCTA5 74012,25098,16672,8426,74012
ZCTA5 74014,15575,13689,1886,74014
ZCTA5 74015,3338,2274,1064,74015
ZCTA5 74016,2268,1600,668,74016
ZCTA5 74017,11244,7571,3673,74017
ZCTA5 74019,7921,6568,1353,74019
ZCTA5 74020,3030,2351,679,74020
ZCTA5 74021,8311,6876,1435,74021
ZCTA5 74022,796,709,87,74022
ZCTA5 74023,4618,2896,1722,74023
ZCTA5 74026,271,207,64,74026
ZCTA5 74027,307,260,47,74027
ZCTA5 74028,630,508,122,74028
ZCTA5 74029,2205,1589,616,74029
ZCTA5 74030,1352,1002,350,74030
ZCTA5 74032,698,587,111,74032
ZCTA5 74033,4840,3381,1459,74033
ZCTA5 74034,57,51,6,74034
ZCTA5 74035,1240,939,301,74035
ZCTA5 74036,2649,2247,402,74036
ZCTA5 74037,8255,6348,1907,74037
ZCTA5 74038,790,680,110,74038
ZCTA5 74039,1466,1177,289,74039
ZCTA5 74041,1030,846,184,74041
ZCTA5 74042,180,121,59,74042
ZCTA5 74044,3085,2497,588,74044
ZCTA5 74045,109,92,17,74045
ZCTA5 74046,23,20,3,74046
ZCTA5 74047,2506,2054,452,74047
ZCTA5 74048,2180,1494,686,74048
ZCTA5 74050,143,110,33,74050
ZCTA5 74051,683,551,132,74051
ZCTA5 74052,442,278,164,74052
ZCTA5 74053,1911,1572,339,74053
ZCTA5 74054,309,245,64,74054
ZCTA5 74055,19727,13992,5735,74055
ZCTA5 74056,1983,1375,608,74056
ZCTA5 74058,1435,1070,365,74058
ZCTA5 74059,2333,1610,723,74059
ZCTA5 74060,110,94,16,74060
ZCTA5 74061,798,664,134,74061
ZCTA5 74062,396,311,85,74062
ZCTA5 74063,12091,9723,2368,74063
ZCTA5 74066,12685,9269,3416,74066
ZCTA5 74068,47,37,10,74068
ZCTA5 74070,5864,4535,1329,74070
ZCTA5 74071,84,36,48,74071
ZCTA5 74072,644,542,102,74072
ZCTA5 74073,2052,1770,282,74073
ZCTA5 74074,13045,6394,6651,74074
ZCTA5 74075,10886,4418,6468,74075
ZCTA5 74077,0,0,0,74077
ZCTA5 74078,0,0,0,74078
ZCTA5 74079,1678,1317,361,74079
ZCTA5 74080,1075,922,153,74080
ZCTA5 74081,550,501,49,74081
ZCTA5 74082,62,35,27,74082
ZCTA5 74083,333,285,48,74083
ZCTA5 74084,206,164,42,74084
ZCTA5 74085,982,711,271,74085
ZCTA5 74103,605,5,600,74103
ZCTA5 74104,5508,2659,2849,74104
ZCTA5 74105,13194,7163,6031,74105
ZCTA5 74106,6895,3191,3704,74106
ZCTA5 74107,7766,4307,3459,74107
ZCTA5 74108,2839,1874,965,74108
ZCTA5 74110,5153,2766,2387,74110
ZCTA5 74112,9371,5182,4189,74112
ZCTA5 74114,7139,5656,1483,74114
ZCTA5 74115,8564,4670,3894,74115
ZCTA5 74116,1454,649,805,74116
ZCTA5 74117,23,12,11,74117
ZCTA5 74119,2573,687,1886,74119
ZCTA5 74120,2876,867,2009,74120
ZCTA5 74126,3609,2172,1437,74126
ZCTA5 74127,6631,3815,2816,74127
ZCTA5 74128,4480,2701,1779,74128
ZCTA5 74129,7087,3541,3546,74129
ZCTA5 74130,797,538,259,74130
ZCTA5 74131,957,780,177,74131
ZCTA5 74132,4445,2505,1940,74132
ZCTA5 74133,21509,10905,10604,74133
ZCTA5 74134,8576,5468,3108,74134
ZCTA5 74135,9789,4749,5040,74135
ZCTA5 74136,14820,5182,9638,74136
ZCTA5 74137,11645,8029,3616,74137
ZCTA5 74145,7428,4253,3175,74145
ZCTA5 74146,5815,2232,3583,74146
ZCTA5 74171,0,0,0,74171
ZCTA5 74301,4020,2890,1130,74301
ZCTA5 74330,1037,927,110,74330
ZCTA5 74331,3336,2634,702,74331
ZCTA5 74332,657,566,91,74332
ZCTA5 74333,376,337,39,74333
ZCTA5 74337,1853,1489,364,74337
ZCTA5 74338,1872,1348,524,74338
ZCTA5 74339,853,548,305,74339
ZCTA5 74340,84,65,19,74340
ZCTA5 74342,811,643,168,74342
ZCTA5 74343,1352,986,366,74343
ZCTA5 74344,6820,5075,1745,74344
ZCTA5 74346,2923,2191,732,74346
ZCTA5 74347,993,859,134,74347
ZCTA5 74349,422,337,85,74349
ZCTA5 74350,311,236,75,74350
ZCTA5 74352,2296,1682,614,74352
ZCTA5 74354,6664,4212,2452,74354
ZCTA5 74358,88,71,17,74358
ZCTA5 74359,71,51,20,74359
ZCTA5 74360,6,6,0,74360
ZCTA5 74361,6534,4463,2071,74361
ZCTA5 74363,1001,767,234,74363
ZCTA5 74364,673,605,68,74364
ZCTA5 74365,1593,1243,350,74365
ZCTA5 74366,552,441,111,74366
ZCTA5 74367,224,220,4,74367
ZCTA5 74368,17,17,0,74368
ZCTA5 74369,660,478,182,74369
ZCTA5 74370,1471,1150,321,74370
ZCTA5 74401,6652,3750,2902,74401
ZCTA5 74403,11471,7257,4214,74403
ZCTA5 74421,1514,1270,244,74421
ZCTA5 74422,350,315,35,74422
ZCTA5 74423,321,253,68,74423
ZCTA5 74425,397,338,59,74425
ZCTA5 74426,3766,2901,865,74426
ZCTA5 74427,633,590,43,74427
ZCTA5 74428,317,266,51,74428
ZCTA5 74429,6094,4659,1435,74429
ZCTA5 74430,255,222,33,74430
ZCTA5 74431,331,274,57,74431
ZCTA5 74432,4118,3146,972,74432
ZCTA5 74434,3585,2967,618,74434
ZCTA5 74435,1192,960,232,74435
ZCTA5 74436,2027,1725,302,74436
ZCTA5 74437,3648,2542,1106,74437
ZCTA5 74438,157,134,23,74438
ZCTA5 74441,2095,1801,294,74441
ZCTA5 74442,299,271,28,74442
ZCTA5 74445,1113,807,306,74445
ZCTA5 74446,155,116,39,74446
ZCTA5 74447,6230,3815,2415,74447
ZCTA5 74450,653,576,77,74450
ZCTA5 74451,1865,1531,334,74451
ZCTA5 74452,130,103,27,74452
ZCTA5 74454,1221,991,230,74454
ZCTA5 74455,1050,902,148,74455
ZCTA5 74456,30,25,5,74456
ZCTA5 74457,186,164,22,74457
ZCTA5 74458,47,42,5,74458
ZCTA5 74459,22,21,1,74459
ZCTA5 74460,189,172,17,74460
ZCTA5 74462,2933,2254,679,74462
ZCTA5 74463,50,29,21,74463
ZCTA5 74464,12035,6605,5430,74464
ZCTA5 74467,5648,3953,1695,74467
ZCTA5 74468,107,99,8,74468
ZCTA5 74469,707,442,265,74469
ZCTA5 74470,614,460,154,74470
ZCTA5 74471,580,467,113,74471
ZCTA5 74472,249,209,40,74472
ZCTA5 74477,0,0,0,74477
ZCTA5 74501,11473,7849,3624,74501
ZCTA5 74521,24,20,4,74521
ZCTA5 74522,82,79,3,74522
ZCTA5 74523,2374,1717,657,74523
ZCTA5 74525,3423,2382,1041,74525
ZCTA5 74528,46,42,4,74528
ZCTA5 74530,86,74,12,74530
ZCTA5 74531,302,232,70,74531
ZCTA5 74533,316,267,49,74533
ZCTA5 74534,69,52,17,74534
ZCTA5 74535,41,41,0,74535
ZCTA5 74536,669,456,213,74536
ZCTA5 74538,1483,940,543,74538
ZCTA5 74540,70,60,10,74540
ZCTA5 74543,170,145,25,74543
ZCTA5 74546,258,169,89,74546
ZCTA5 74547,1164,834,330,74547
ZCTA5 74549,45,34,11,74549
ZCTA5 74552,383,310,73,74552
ZCTA5 74553,519,410,109,74553
ZCTA5 74554,873,484,389,74554
ZCTA5 74555,245,208,37,74555
ZCTA5 74556,120,93,27,74556
ZCTA5 74557,219,202,17,74557
ZCTA5 74558,156,119,37,74558
ZCTA5 74560,186,156,30,74560
ZCTA5 74561,781,592,189,74561
ZCTA5 74562,244,193,51,74562
ZCTA5 74563,773,617,156,74563
ZCTA5 74565,177,135,42,74565
ZCTA5 74567,33,29,4,74567
ZCTA5 74569,198,176,22,74569
ZCTA5 74570,491,424,67,74570
ZCTA5 74571,1443,988,455,74571
ZCTA5 74572,295,251,44,74572
ZCTA5 74574,479,409,70,74574
ZCTA5 74576,102,95,7,74576
ZCTA5 74577,131,102,29,74577
ZCTA5 74578,2262,1601,661,74578
ZCTA5 74601,7006,4143,2863,74601
ZCTA5 74604,4955,3967,988,74604
ZCTA5 74630,237,181,56,74630
ZCTA5 74631,2611,1864,747,74631
ZCTA5 74632,245,221,24,74632
ZCTA5 74633,134,110,24,74633
ZCTA5 74636,66,50,16,74636
ZCTA5 74637,633,521,112,74637
ZCTA5 74640,116,96,20,74640
ZCTA5 74641,243,224,19,74641
ZCTA5 74643,172,130,42,74643
ZCTA5 74644,206,186,20,74644
ZCTA5 74646,110,110,0,74646
ZCTA5 74647,1272,996,276,74647
ZCTA5 74650,229,194,35,74650
ZCTA5 74651,341,270,71,74651
ZCTA5 74652,385,337,48,74652
ZCTA5 74653,1394,1011,383,74653
ZCTA5 74701,10359,5875,4484,74701
ZCTA5 74720,136,105,31,74720
ZCTA5 74721,0,0,0,74721
ZCTA5 74722,61,46,15,74722
ZCTA5 74723,511,408,103,74723
ZCTA5 74724,51,45,6,74724
ZCTA5 74726,839,641,198,74726
ZCTA5 74727,933,627,306,74727
ZCTA5 74728,4020,2987,1033,74728
ZCTA5 74729,1060,836,224,74729
ZCTA5 74730,2155,1367,788,74730
ZCTA5 74731,560,422,138,74731
ZCTA5 74733,1186,865,321,74733
ZCTA5 74734,330,269,61,74734
ZCTA5 74735,677,523,154,74735
ZCTA5 74736,314,255,59,74736
ZCTA5 74737,16,16,0,74737
ZCTA5 74738,168,149,19,74738
ZCTA5 74740,773,571,202,74740
ZCTA5 74741,330,258,72,74741
ZCTA5 74743,3464,2002,1462,74743
ZCTA5 74745,3438,2203,1235,74745
ZCTA5 74747,98,87,11,74747
ZCTA5 74748,199,149,50,74748
ZCTA5 74750,70,57,13,74750
ZCTA5 74753,0,0,0,74753
ZCTA5 74754,183,140,43,74754
ZCTA5 74755,56,40,16,74755
ZCTA5 74756,308,260,48,74756
ZCTA5 74759,432,365,67,74759
ZCTA5 74760,53,33,20,74760
ZCTA5 74761,28,26,2,74761
ZCTA5 74764,1227,1003,224,74764
ZCTA5 74766,365,292,73,74766
ZCTA5 74801,8396,5271,3125,74801
ZCTA5 74804,8237,5627,2610,74804
ZCTA5 74820,12636,7985,4651,74820
ZCTA5 74824,479,371,108,74824
ZCTA5 74825,742,578,164,74825
ZCTA5 74826,528,431,97,74826
ZCTA5 74827,123,92,31,74827
ZCTA5 74829,244,211,33,74829
ZCTA5 74830,57,48,9,74830
ZCTA5 74831,278,215,63,74831
ZCTA5 74832,356,283,73,74832
ZCTA5 74833,210,169,41,74833
ZCTA5 74834,3079,2456,623,74834
ZCTA5 74836,95,94,1,74836
ZCTA5 74837,74,66,8,74837
ZCTA5 74839,194,159,35,74839
ZCTA5 74840,667,577,90,74840
ZCTA5 74842,94,85,9,74842
ZCTA5 74843,102,96,6,74843
ZCTA5 74844,107,63,44,74844
ZCTA5 74845,135,114,21,74845
ZCTA5 74848,2181,1528,653,74848
ZCTA5 74849,1128,785,343,74849
ZCTA5 74850,95,85,10,74850
ZCTA5 74851,3759,3153,606,74851
ZCTA5 74852,603,493,110,74852
ZCTA5 74854,753,619,134,74854
ZCTA5 74855,1608,1131,477,74855
ZCTA5 74856,263,222,41,74856
ZCTA5 74857,3798,3518,280,74857
ZCTA5 74859,2300,1439,861,74859
ZCTA5 74860,603,496,107,74860
ZCTA5 74864,1881,1461,420,74864
ZCTA5 74865,666,543,123,74865
ZCTA5 74866,36,32,4,74866
ZCTA5 74867,258,214,44,74867
ZCTA5 74868,4668,3265,1403,74868
ZCTA5 74869,292,247,45,74869
ZCTA5 74871,993,838,155,74871
ZCTA5 74872,1194,837,357,74872
ZCTA5 74873,4023,2884,1139,74873
ZCTA5 74875,357,312,45,74875
ZCTA5 74878,724,649,75,74878
ZCTA5 74880,754,563,191,74880
ZCTA5 74881,2040,1738,302,74881
ZCTA5 74883,818,597,221,74883
ZCTA5 74884,1983,1336,647,74884
ZCTA5 74901,726,453,273,74901
ZCTA5 74902,1810,1269,541,74902
ZCTA5 74930,674,559,115,74930
ZCTA5 74931,366,287,79,74931
ZCTA5 74932,922,747,175,74932
ZCTA5 74935,61,46,15,74935
ZCTA5 74936,474,342,132,74936
ZCTA5 74937,1947,1379,568,74937
ZCTA5 74939,208,180,28,74939
ZCTA5 74940,785,612,173,74940
ZCTA5 74941,870,675,195,74941
ZCTA5 74942,45,27,18,74942
ZCTA5 74943,26,23,3,74943
ZCTA5 74944,422,366,56,74944
ZCTA5 74945,52,47,5,74945
ZCTA5 74946,14,13,1,74946
ZCTA5 74947,43,29,14,74947
ZCTA5 74948,4783,3527,1256,74948
ZCTA5 74949,126,106,20,74949
ZCTA5 74951,626,387,239,74951
ZCTA5 74953,4430,3055,1375,74953
ZCTA5 74954,1824,1155,669,74954
ZCTA5 74955,5541,3692,1849,74955
ZCTA5 74956,751,542,209,74956
ZCTA5 74957,364,325,39,74957
ZCTA5 74959,2302,1672,630,74959
ZCTA5 74960,4295,2898,1397,74960
ZCTA5 74962,1739,1377,362,74962
ZCTA5 74963,216,191,25,74963
ZCTA5 74964,885,749,136,74964
ZCTA5 74965,1854,1162,692,74965
ZCTA5 74966,1237,1028,209,74966
ZCTA5 75001,10579,1723,8856,75001
ZCTA5 75002,23656,18556,5100,75002
ZCTA5 75006,18774,9672,9102,75006
ZCTA5 75007,20788,14002,6786,75007
ZCTA5 75009,10605,9758,847,75009
ZCTA5 75010,13516,6984,6532,75010
ZCTA5 75013,18064,11493,6571,75013
ZCTA5 75019,16954,10736,6218,75019
ZCTA5 75020,10085,5924,4161,75020
ZCTA5 75021,3379,2811,568,75021
ZCTA5 75022,9046,7662,1384,75022
ZCTA5 75023,18919,12121,6798,75023
ZCTA5 75024,19217,7223,11994,75024
ZCTA5 75025,18896,12516,6380,75025
ZCTA5 75028,18107,14534,3573,75028
ZCTA5 75032,13250,10561,2689,75032
ZCTA5 75033,16924,11785,5139,75033
ZCTA5 75034,23190,8959,14231,75034
ZCTA5 75035,28872,22153,6719,75035
ZCTA5 75036,11940,10471,1469,75036
ZCTA5 75038,14151,2773,11378,75038
ZCTA5 75039,12394,1937,10457,75039
ZCTA5 75040,20958,13993,6965,75040
ZCTA5 75041,10005,5886,4119,75041
ZCTA5 75042,11445,6693,4752,75042
ZCTA5 75043,22343,13894,8449,75043
ZCTA5 75044,16952,9983,6969,75044
ZCTA5 75048,10847,9019,1828,75048
ZCTA5 75050,16625,7096,9529,75050
ZCTA5 75051,13383,6794,6589,75051
ZCTA5 75052,32672,21117,11555,75052
ZCTA5 75054,5525,4885,640,75054
ZCTA5 75056,28020,16633,11387,75056
ZCTA5 75057,7060,2517,4543,75057
ZCTA5 75058,1136,919,217,75058
ZCTA5 75060,14796,9596,5200,75060
ZCTA5 75061,18799,7713,11086,75061
ZCTA5 75062,17564,7977,9587,75062
ZCTA5 75063,17708,6675,11033,75063
ZCTA5 75065,5158,3807,1351,75065
ZCTA5 75067,27473,10922,16551,75067
ZCTA5 75068,23423,18784,4639,75068
ZCTA5 75069,15717,8235,7482,75069
ZCTA5 75070,24463,12890,11573,75070
ZCTA5 75071,24208,17994,6214,75071
ZCTA5 75072,18052,14917,3135,75072
ZCTA5 75074,18982,10152,8830,75074
ZCTA5 75075,15534,9484,6050,75075
ZCTA5 75076,3270,2674,596,75076
ZCTA5 75077,15147,11767,3380,75077
ZCTA5 75078,15691,14055,1636,75078
ZCTA5 75080,18842,10279,8563,75080
ZCTA5 75081,14019,7093,6926,75081
ZCTA5 75082,12957,5874,7083,75082
ZCTA5 75087,14951,12147,2804,75087
ZCTA5 75088,10929,8063,2866,75088
ZCTA5 75089,12036,9132,2904,75089
ZCTA5 75090,9231,5280,3951,75090
ZCTA5 75092,12491,7253,5238,75092
ZCTA5 75093,20176,11927,8249,75093
ZCTA5 75094,6870,6372,498,75094
ZCTA5 75098,21449,17136,4313,75098
ZCTA5 75101,276,157,119,75101
ZCTA5 75102,482,455,27,75102
ZCTA5 75103,6019,4799,1220,75103
ZCTA5 75104,16762,12073,4689,75104
ZCTA5 75105,84,63,21,75105
ZCTA5 75109,2074,1859,215,75109
ZCTA5 75110,10586,6444,4142,75110
ZCTA5 75114,2773,2420,353,75114
ZCTA5 75115,20693,14405,6288,75115
ZCTA5 75116,6445,3914,2531,75116
ZCTA5 75117,1661,1324,337,75117
ZCTA5 75119,11159,7692,3467,75119
ZCTA5 75124,1957,1680,277,75124
ZCTA5 75125,2462,2050,412,75125
ZCTA5 75126,24912,20066,4846,75126
ZCTA5 75127,705,617,88,75127
ZCTA5 75132,0,0,0,75132
ZCTA5 75134,6969,5873,1096,75134
ZCTA5 75135,3643,3177,466,75135
ZCTA5 75137,6770,4814,1956,75137
ZCTA5 75140,3030,2472,558,75140
ZCTA5 75141,1892,941,951,75141
ZCTA5 75142,6952,5269,1683,75142
ZCTA5 75143,5341,4378,963,75143
ZCTA5 75144,1448,1057,391,75144
ZCTA5 75146,8878,5041,3837,75146
ZCTA5 75147,3128,1974,1154,75147
ZCTA5 75148,2569,1975,594,75148
ZCTA5 75149,19832,13243,6589,75149
ZCTA5 75150,22578,11604,10974,75150
ZCTA5 75152,1728,1508,220,75152
ZCTA5 75153,169,110,59,75153
ZCTA5 75154,17266,14196,3070,75154
ZCTA5 75155,983,877,106,75155
ZCTA5 75156,6839,5572,1267,75156
ZCTA5 75157,71,64,7,75157
ZCTA5 75158,1740,1563,177,75158
ZCTA5 75159,6513,5274,1239,75159
ZCTA5 75160,8406,5756,2650,75160
ZCTA5 75161,2401,2067,334,75161
ZCTA5 75163,1133,961,172,75163
ZCTA5 75164,253,226,27,75164
ZCTA5 75165,18741,12364,6377,75165
ZCTA5 75166,2253,2049,204,75166
ZCTA5 75167,4315,3918,397,75167
ZCTA5 75169,5839,4761,1078,75169
ZCTA5 75172,1743,989,754,75172
ZCTA5 75173,3346,3162,184,75173
ZCTA5 75180,8016,5290,2726,75180
ZCTA5 75181,8078,6767,1311,75181
ZCTA5 75182,2573,2354,219,75182
ZCTA5 75189,15743,13928,1815,75189
ZCTA5 75201,12525,1328,11197,75201
ZCTA5 75202,1959,474,1485,75202
ZCTA5 75203,6359,2409,3950,75203
ZCTA5 75204,21536,4008,17528,75204
ZCTA5 75205,9655,5325,4330,75205
ZCTA5 75206,22547,6093,16454,75206
ZCTA5 75207,2353,19,2334,75207
ZCTA5 75208,12796,6941,5855,75208
