zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset,income_total,income_low_count,income_medium_count,income_high_count,income_very_high_count,tenure_total,owner_count,renter_count,household_type_total,married_household_count,education_total,partial_high_school_count,high_school_count,partial_college_count,bachelors_count,graduate_degree_count,age_18_plus_count,age_18_24_count,age_25_34_count,age_35_44_count,age_45_64_count,age_65_plus_count,income_low_pct_was_clipped,income_medium_pct_was_clipped,income_high_pct_was_clipped,income_very_high_pct_was_clipped,owner_pct_was_clipped,renter_pct_was_clipped,married_household_pct_was_clipped,partial_high_school_pct_was_clipped,high_school_pct_was_clipped,partial_college_pct_was_clipped,bachelors_pct_was_clipped,graduate_degree_pct_was_clipped,age_18_24_pct_was_clipped,age_25_34_pct_was_clipped,age_35_44_pct_was_clipped,age_45_64_pct_was_clipped,age_65_plus_pct_was_clipped,any_pct_was_clipped,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B11001_001E,B11001_002E,B11001_003E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B25003_001E,B25003_002E,B25003_003E
78612,ZCTA5 78612,48,5850,0.2586324786324786,0.27589743589743587,0.20923076923076922,0.25623931623931623,0.8524786324786324,0.14752136752136752,0.6731623931623931,0.2705933304460805,0.24426158510177565,0.24634040710264182,0.14283239497618017,0.09597228237332178,0.1718077474892396,0.11291248206599713,0.20803443328550933,0.32553802008608324,0.18170731707317073,2024,acs/acs5,5850,1513,1614,1224,1499,5850,4987,863,5850,3938,11545,3124,2820,2844,1649,1108,13940,2395,1574,2900,4538,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,40,218,437,237,358,558,840,598,529,519,449,512,457,414,265,127,51,16,433,84,146,517,381,598,676,826,325,440,591,257,318,392,323,274,129,9,76,5850,4659,3938,11545,1032,0,0,0,61,121,57,159,201,0,173,281,445,299,295,2353,467,1067,1254,523,1649,606,196,306,5850,67,70,295,186,185,141,105,272,192,309,422,883,716,508,867,632,5850,4987,863
78613,ZCTA5 78613,48,33919,0.1655709189539786,0.2312862997140246,0.18544178778855508,0.41770099354344176,0.6388749668327486,0.3611250331672514,0.5615141955835962,0.033874808363505884,0.1491176566526405,0.25865218384055844,0.36125517826271325,0.19710017288058193,0.09670290815875542,0.18307846430360353,0.24460060697133093,0.3247443943545773,0.1508736262117328,2024,acs/acs5,33919,5616,7845,6290,14168,33919,21670,12249,33919,19046,61314,2077,9143,15859,22150,12085,67878,6564,12427,16603,22043,10241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,200,551,1631,2930,2982,4405,4162,3531,3323,2330,967,918,434,885,1173,1069,418,349,651,491,392,1612,3373,3142,3818,4218,3081,3175,2706,839,1173,661,1008,1464,956,655,1169,33919,23597,19046,61314,529,10,0,0,22,42,59,46,67,0,82,172,391,253,404,7577,1566,3648,7277,4934,22150,9382,1442,1261,33919,991,659,346,509,415,695,856,552,593,1996,2443,3406,3450,2840,5909,8259,33919,21670,12249
78614,ZCTA5 78614,48,136,0.6397058823529411,0.23529411764705882,0.125,0.0,0.8161764705882353,0.18382352941176472,0.3602941176470588,0.185,0.245,0.31,0.205,0.055,0.07407407407407407,0.0,0.2916666666666667,0.3472222222222222,0.28703703703703703,2024,acs/acs5,136,87,32,17,0,136,111,25,136,49,200,37,49,62,41,11,216,16,0,63,75,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,16,18,0,0,0,7,13,0,0,13,0,0,12,0,0,0,0,0,0,17,12,0,7,0,48,0,6,7,17,0,7,0,136,66,49,200,0,0,0,0,0,0,12,0,0,0,0,18,0,7,0,49,0,0,56,6,41,4,0,7,136,0,0,16,41,0,17,0,0,13,18,7,7,13,4,0,0,136,111,25
78615,ZCTA5 78615,48,549,0.24408014571949,0.31876138433515483,0.2185792349726776,0.2185792349726776,0.8287795992714025,0.17122040072859745,0.7213114754098361,0.10171198388721048,0.3021148036253776,0.31722054380664655,0.14300100704934543,0.13595166163141995,0.05965909090909091,0.30492424242424243,0.07859848484848485,0.25757575757575757,0.29924242424242425,2024,acs/acs5,549,134,175,120,120,549,455,94,549,396,993,101,300,315,142,135,1056,63,322,83,272,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,7,169,6,34,6,51,50,23,8,32,18,29,43,3,30,32,0,0,15,4,142,31,12,35,35,52,1,11,14,28,53,11,48,7,549,434,396,993,0,0,0,0,0,2,24,0,0,0,49,2,0,9,15,264,36,82,174,59,142,134,1,0,549,50,9,0,22,6,2,0,7,38,57,52,66,69,51,90,30,549,455,94
78616,ZCTA5 78616,48,3188,0.37296110414052697,0.39146800501882056,0.09849435382685069,0.13707653701380176,0.7948557089084065,0.2051442910915935,0.45075282308657466,0.331421287444232,0.30226258763543656,0.2472912683237731,0.08604206500956023,0.032982791586998086,0.09515570934256055,0.2181372549019608,0.2367358708189158,0.30507497116493654,0.1448961937716263,2024,acs/acs5,3188,1189,1248,314,437,3188,2534,654,3188,1437,6276,2080,1897,1552,540,207,6936,660,1513,1642,2116,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,78,147,332,396,400,439,214,410,305,21,188,68,125,67,151,52,43,181,18,88,3,465,320,551,252,185,440,94,103,156,111,12,66,212,67,31,3188,2596,1437,6276,386,0,0,0,0,0,0,25,332,40,72,346,260,332,287,1603,294,332,914,306,540,136,61,10,3188,7,87,21,110,71,233,364,218,78,262,514,472,191,123,126,311,3188,2534,654
78617,ZCTA5 78617,48,8950,0.2901675977653631,0.3640223463687151,0.1452513966480447,0.2005586592178771,0.7994413407821229,0.2005586592178771,0.5079329608938548,0.31212045169385194,0.300426599749059,0.19909661229611042,0.1387202007528231,0.049636135508155585,0.12827580172376077,0.20746379664872905,0.22693266832917705,0.32287701798136237,0.11445071531697074,2024,acs/acs5,8950,2597,3258,1300,1795,8950,7155,1795,8950,4546,19925,6219,5986,3967,2764,989,22857,2932,4742,5187,7380,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,449,178,772,1182,1329,1680,1650,1002,1234,921,339,263,207,473,366,175,39,42,374,178,54,549,995,1236,826,1031,1079,1122,681,389,350,235,395,219,274,138,53,8950,6689,4546,19925,1281,0,0,77,87,179,163,108,922,173,304,1083,573,848,421,4819,1167,846,2088,1033,2764,797,143,49,8950,232,425,115,134,186,411,239,627,228,1002,1248,1008,755,545,1112,683,8950,7155,1795
78618,ZCTA5 78618,48,173,0.3236994219653179,0.34104046242774566,0.14450867052023122,0.1907514450867052,0.9132947976878613,0.08670520231213873,0.5317919075144508,0.003424657534246575,0.410958904109589,0.273972602739726,0.1917808219178082,0.11986301369863013,0.0034129692832764505,0.0034129692832764505,0.06484641638225255,0.36860068259385664,0.5597269624573379,2024,acs/acs5,173,56,59,25,33,173,158,15,173,92,292,1,120,80,56,35,293,1,1,19,108,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,8,2,7,14,11,22,9,13,27,4,6,0,0,0,0,1,0,0,13,9,6,7,6,38,3,12,4,23,3,38,173,123,92,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,5,20,54,6,56,34,1,0,173,17,0,11,5,2,4,2,9,6,7,7,45,15,10,20,13,173,158,15
78619,ZCTA5 78619,48,2393,0.07898035938152946,0.18303384872544923,0.14876723777684914,0.5892185541161722,0.956122022565817,0.043877977434183035,0.8069368992895947,0.005979073243647235,0.11125346999786462,0.25731368780696134,0.3559683963271407,0.2694853726243861,0.060393258426966294,0.0387239165329053,0.242776886035313,0.30457463884430175,0.35353130016051365,2024,acs/acs5,2393,189,438,356,1410,2393,2288,105,2393,1931,4683,28,521,1205,1667,1262,4984,301,193,1210,1518,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,165,0,0,68,48,147,372,129,264,174,37,124,58,373,202,271,11,29,0,27,8,32,7,70,287,404,73,249,138,90,240,90,211,251,147,112,7,2393,2117,1931,4683,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,375,146,350,566,289,1667,694,189,379,2393,31,11,11,15,0,44,22,17,38,28,313,97,163,193,268,1142,2393,2288,105
78620,ZCTA5 78620,48,8276,0.14898501691638472,0.18160947317544707,0.14813919768003866,0.5212663122281296,0.8593523441275979,0.14064765587240213,0.6988883518608023,0.025526689931497995,0.10837533927879023,0.19923743052862866,0.4424841669897893,0.22437637327129378,0.07931219134884275,0.09537692628071637,0.21247099422859522,0.39364550484917,0.21919438329267568,2024,acs/acs5,8276,1233,1503,1226,4314,8276,7112,1164,8276,5784,15474,395,1677,3083,6847,3472,16807,1333,1603,3571,6616,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,351,65,292,304,442,663,1059,720,1028,712,271,517,215,470,575,323,138,102,235,97,8,87,388,469,800,1049,983,895,658,373,459,144,460,661,321,137,138,8276,6680,5784,15474,46,0,0,0,0,0,0,0,11,0,9,109,41,55,124,1410,267,834,1513,736,6847,2616,263,593,8276,177,120,97,149,137,198,59,141,155,152,539,812,600,626,1237,3077,8276,7112,1164
78621,ZCTA5 78621,48,10175,0.2060933660933661,0.3072235872235872,0.2468796068796069,0.2398034398034398,0.8114004914004914,0.1885995085995086,0.5576412776412777,0.20399169241679752,0.28514259662631075,0.26761562230890024,0.1528291373284028,0.09042095131958867,0.08977314644042789,0.17945407598672078,0.19766691257838437,0.3578937661379565,0.1752120988565105,2024,acs/acs5,10175,2097,3126,2512,2440,10175,8256,1919,10175,5674,19741,4027,5629,5283,3017,1785,21688,1947,3892,4287,7762,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,237,38,418,873,933,1312,892,783,817,953,544,703,485,253,492,381,71,144,189,145,215,487,1028,1058,1080,1003,722,1171,802,531,736,214,360,731,194,223,252,10175,7616,5674,19741,1223,3,0,25,8,572,0,17,464,27,198,354,242,309,585,4421,1208,1710,2422,1151,3017,1260,143,382,10175,346,96,91,370,340,267,249,166,172,604,1024,1498,1664,848,1188,1252,10175,8256,1919
78622,ZCTA5 78622,48,136,0.47794117647058826,0.22058823529411764,0.3014705882352941,0.0,0.8970588235294118,0.10294117647058823,0.3014705882352941,0.03125,0.41015625,0.33984375,0.125,0.09375,0.07581227436823104,0.11191335740072202,0.08303249097472924,0.44765342960288806,0.2815884476534296,2024,acs/acs5,136,65,30,41,0,136,122,14,136,41,256,8,105,87,32,24,277,21,31,23,124,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,12,7,0,0,0,0,0,0,0,12,0,0,0,0,24,7,0,23,35,24,25,0,0,0,0,21,14,0,31,136,60,41,256,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,45,38,36,13,32,12,12,0,136,24,0,13,16,0,0,0,5,7,0,7,23,0,41,0,0,136,122,14
78623,ZCTA5 78623,48,638,0.15203761755485892,0.1614420062695925,0.26802507836990597,0.41849529780564265,1.0,0.0,0.7915360501567398,0.01669195751138088,0.2541729893778452,0.3133535660091047,0.2921092564491654,0.1236722306525038,0.018615040953090096,0.04169769173492182,0.16381236038719285,0.3469843633655994,0.4288905435591958,2024,acs/acs5,638,97,103,171,267,638,638,0,638,505,1318,22,335,413,385,163,1343,25,56,220,466,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,33,14,0,72,51,87,36,72,123,69,13,11,0,0,0,25,0,41,12,105,0,38,97,32,75,41,53,94,33,0,31,638,535,505,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,315,20,104,199,110,385,104,0,59,638,11,0,15,0,0,13,14,11,33,14,12,77,122,49,128,139,638,638,0
78624,ZCTA5 78624,48,10052,0.30620771985674494,0.30262634301631514,0.15927178670911263,0.2318941504178273,0.7365698368483884,0.2634301631516116,0.5597890966971747,0.10474208246610789,0.24002925127974348,0.27490577712774933,0.24081678573437587,0.1395061033920234,0.06843787664413352,0.12377508777445895,0.12314625582979616,0.3073416129539381,0.37729916679767334,2024,acs/acs5,10052,3078,3042,1601,2331,10052,7404,2648,10052,5627,17777,1862,4267,4887,4281,2480,19083,1306,2362,2350,5865,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,135,8,191,815,489,653,452,526,587,879,323,531,411,618,717,610,571,385,259,28,157,323,503,555,495,750,499,720,912,392,496,419,759,760,799,689,462,10052,6634,5627,17777,275,0,0,0,36,107,22,19,134,303,218,87,221,187,253,3693,574,1324,2160,1403,4281,1625,579,276,10052,407,418,200,313,306,309,386,477,262,912,1021,1109,759,842,922,1409,10052,7404,2648
78626,ZCTA5 78626,48,16813,0.19508713495509428,0.3001843811336466,0.24195562957235472,0.2627728543389044,0.6181526199964313,0.38184738000356866,0.49794801641586867,0.09639218739861138,0.21523587048212317,0.32820712478100056,0.21121277009927975,0.14895204723898514,0.1527063804052011,0.22299804821728014,0.20840091266459576,0.28226626714682357,0.13362839156609946,2024,acs/acs5,16813,3280,5047,4068,4418,16813,10393,6420,16813,8372,30822,2971,6634,10116,6510,4591,36377,5555,8112,7581,10268,4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,248,404,943,2204,1833,1841,2001,1905,1408,1323,399,433,316,356,631,344,179,193,817,331,548,1204,2001,2074,1815,1924,1618,1130,1019,586,447,468,588,636,577,202,371,16813,10949,8372,30822,706,0,0,0,69,96,34,46,331,113,224,151,283,391,527,5447,1187,2711,4409,2996,6510,3561,337,693,16813,473,426,334,280,176,355,272,600,364,1361,1504,2182,2119,1949,2463,1955,16813,10393,6420
78628,ZCTA5 78628,48,19084,0.1743345210647663,0.22841123454202472,0.1763257178788514,0.4209285265143576,0.7547159924544121,0.24528400754558793,0.6524837560259904,0.05445681679685336,0.14204199213339982,0.25336546451720127,0.3526397429505291,0.1974959836020165,0.06948811794422392,0.1615289447909686,0.1983607402443425,0.34481158822619723,0.22581060879426776,2024,acs/acs5,19084,3327,4359,3365,8033,19084,14403,4681,19084,12452,36102,1966,5128,9147,12731,7130,38798,2696,6267,7696,13378,8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,243,224,554,1221,1460,1898,2082,1841,1832,1279,615,1037,510,702,1091,927,370,554,383,98,183,510,1428,2158,1893,1823,1935,1397,1457,988,997,524,864,1055,685,758,721,19084,14455,12452,36102,521,0,0,0,75,0,0,20,114,14,90,191,283,77,581,4477,651,2246,4219,2682,12731,5189,1233,708,19084,513,491,254,175,423,405,295,301,470,812,1488,2059,1808,1557,3010,5023,19084,14403,4681
78629,ZCTA5 78629,48,4986,0.42920176494183715,0.3463698355395106,0.14841556357801844,0.07601283594063378,0.5842358604091457,0.4157641395908544,0.43862815884476536,0.2849253169323459,0.38069536839462786,0.21752227940253546,0.08811346805572988,0.028743567214760887,0.12680841736080667,0.15640070144673388,0.1582639193336256,0.36069706269180185,0.197829899167032,2024,acs/acs5,4986,2140,1727,740,379,4986,2913,2073,4986,2187,7967,2270,3033,1733,702,229,9124,1157,1427,1444,3291,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,38,118,267,313,528,309,446,306,392,332,177,248,220,231,195,145,62,65,249,142,91,87,276,310,457,232,462,409,372,81,512,152,179,178,145,90,143,4986,3399,2187,7967,499,0,0,0,0,39,0,165,122,65,91,366,394,375,154,2656,377,430,681,622,702,191,26,12,4986,444,335,236,165,177,196,151,279,157,395,496,836,455,285,248,131,4986,2913,2073
78631,ZCTA5 78631,48,1269,0.35933806146572106,0.2285263987391647,0.19936958234830576,0.2127659574468085,0.8416075650118203,0.15839243498817968,0.6863672182821119,0.11792086889061287,0.36889061287820013,0.2734678044996121,0.1264546159813809,0.11326609775019394,0.05463879721305464,0.10817748441510817,0.22662266226622663,0.28602860286028603,0.32453245324532454,2024,acs/acs5,1269,456,290,253,270,1269,1068,201,1269,871,2578,304,951,705,326,292,2727,149,295,618,780,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,92,44,72,68,275,78,127,81,75,125,32,133,104,83,16,33,0,0,0,0,152,27,78,197,22,49,36,111,76,144,135,71,46,69,19,1269,1025,871,2578,46,0,0,0,0,0,0,104,0,0,0,18,21,33,82,783,168,155,303,247,326,263,0,29,1269,32,52,59,50,0,152,0,76,35,133,15,142,199,54,169,101,1269,1068,201
78632,ZCTA5 78632,48,526,0.3935361216730038,0.23193916349809887,0.3193916349809886,0.055133079847908745,0.8992395437262357,0.10076045627376426,0.5931558935361216,0.04559915164369035,0.31601272534464475,0.4867444326617179,0.13043478260869565,0.021208907741251327,0.041666666666666664,0.02540650406504065,0.30691056910569103,0.21239837398373984,0.4136178861788618,2024,acs/acs5,526,207,122,168,29,526,473,53,526,312,943,43,298,459,123,20,984,41,25,302,209,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,24,0,8,0,18,149,26,15,38,35,0,0,17,52,105,0,0,8,0,0,0,17,0,4,131,15,31,33,0,16,29,101,16,87,0,0,526,369,312,943,3,0,0,0,0,0,0,0,0,0,0,26,0,14,0,237,61,129,298,32,123,5,7,8,526,0,8,47,52,35,13,4,11,37,37,85,0,0,168,17,12,526,473,53
78633,ZCTA5 78633,48,14245,0.19522639522639523,0.2956826956826957,0.2035100035100035,0.30558090558090556,0.9171639171639172,0.08283608283608283,0.6263250263250263,0.026370980270312257,0.1346123970793848,0.28021593910206616,0.32961783439490444,0.22918284915333229,0.03380989905812601,0.0451424068445345,0.07107208525648243,0.24518743667679838,0.6047881721640587,2024,acs/acs5,14245,2781,4212,2899,4353,14245,13065,1180,14245,8922,25748,679,3466,7215,8487,5901,26649,901,1203,1894,6534,16117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,68,9,99,303,330,588,444,376,604,626,420,779,567,1202,1696,1820,1335,629,249,63,35,247,371,199,403,459,603,547,688,723,1168,618,1090,2621,2463,1245,831,14245,9537,8922,25748,100,0,0,0,10,7,0,18,63,43,55,35,25,161,162,3092,374,1389,3756,2070,8487,4257,1041,603,14245,268,204,256,395,309,381,370,328,270,832,1233,2147,1746,1153,2014,2339,14245,13065,1180
78634,ZCTA5 78634,48,15808,0.10595900809716599,0.2856781376518219,0.2859311740890688,0.32243168016194335,0.7856781376518218,0.21432186234817813,0.6155743927125507,0.06307373408350607,0.24219392623301417,0.32609482446615995,0.273122100483664,0.09551541473365578,0.12245192585320783,0.20996708436796213,0.24845527516313448,0.31890627706877633,0.10021943754691921,2024,acs/acs5,15808,1675,4516,4520,5097,15808,12420,3388,15808,9731,30393,1917,7361,9911,8301,2903,34634,4241,7272,8605,11045,3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,355,299,613,1560,1907,1812,2719,1844,1397,1058,537,580,416,289,610,129,52,131,600,426,365,714,1895,1910,2438,1636,1960,1263,1104,645,657,209,379,742,255,226,33,15808,11940,9731,30393,439,0,0,0,0,0,92,19,51,78,275,291,91,73,508,5817,1544,2665,4787,2459,8301,2516,273,114,15808,205,191,116,146,101,108,150,277,381,1080,1151,2285,2624,1896,2893,2204,15808,12420,3388
78635,ZCTA5 78635,48,27,0.0,0.37037037037037035,0.6296296296296297,0.0,0.6296296296296297,0.37037037037037035,1.0,0.0,0.4230769230769231,0.0,0.3717948717948718,0.20512820512820512,0.0,0.0,0.4358974358974359,0.28205128205128205,0.28205128205128205,2024,acs/acs5,27,0,10,17,0,27,17,10,27,27,78,0,33,0,29,16,78,0,0,34,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,6,0,11,0,0,0,0,0,27,27,27,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,0,29,16,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,6,11,0,0,27,17,10
78636,ZCTA5 78636,48,1771,0.3935629587803501,0.25070581592320723,0.13551665725578768,0.220214568040655,0.6996047430830039,0.30039525691699603,0.5533596837944664,0.05560538116591928,0.2866965620328849,0.3369207772795217,0.23617339312406577,0.08460388639760837,0.05106382978723404,0.12312056737588653,0.11716312056737589,0.40113475177304964,0.3075177304964539,2024,acs/acs5,1771,697,444,240,390,1771,1239,532,1771,980,3345,186,959,1127,790,283,3525,180,434,413,1414,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,64,119,132,90,124,110,80,154,149,107,30,47,146,118,7,117,7,14,11,44,75,108,125,74,150,187,264,164,49,99,66,211,166,35,42,1771,1238,980,3345,6,0,0,0,0,3,0,23,24,0,0,14,15,19,82,769,190,292,476,359,790,217,50,16,1771,81,35,55,98,18,112,45,113,140,141,69,234,128,112,249,141,1771,1239,532
78638,ZCTA5 78638,48,706,0.3045325779036827,0.3073654390934844,0.042492917847025496,0.34560906515580736,0.7932011331444759,0.20679886685552407,0.6983002832861189,0.15047619047619049,0.28634920634920635,0.32825396825396824,0.15174603174603174,0.08317460317460318,0.052346570397111915,0.14921780986762936,0.14500601684717207,0.3844765342960289,0.26895306859205775,2024,acs/acs5,706,215,217,30,244,706,560,146,706,493,1575,237,451,517,239,131,1662,87,248,241,639,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,26,44,58,93,49,57,20,64,48,62,46,5,130,9,55,5,15,0,16,15,93,53,87,12,30,146,127,24,61,2,38,72,10,39,36,706,565,493,1575,98,0,0,0,0,25,33,0,0,0,35,17,0,7,22,290,161,151,182,184,239,58,40,33,706,20,7,43,34,23,13,14,30,31,75,85,57,19,11,106,138,706,560,146
78639,ZCTA5 78639,48,4022,0.43709597215315765,0.2759820984584784,0.16335156638488313,0.12357036300348086,0.7401790154152164,0.2598209845847837,0.45027349577324716,0.1354888375673595,0.315473441108545,0.30577367205542727,0.1636643571978445,0.07959969207082371,0.09186241610738255,0.11563199105145414,0.10458612975391499,0.319910514541387,0.3680089485458613,2024,acs/acs5,4022,1758,1110,657,497,4022,2977,1045,4022,1811,6495,880,2049,1986,1063,517,7152,657,827,748,2288,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,39,58,148,204,69,366,68,233,321,363,75,200,187,142,251,250,136,199,114,58,29,136,240,314,164,150,196,267,222,104,307,113,376,347,254,162,215,4022,2569,1811,6495,240,0,3,0,9,0,0,0,45,69,9,172,145,71,117,1691,358,563,938,485,1063,301,191,25,4022,112,77,435,250,176,158,79,182,289,337,284,489,439,218,156,341,4022,2977,1045
78640,ZCTA5 78640,48,27375,0.24434703196347032,0.32730593607305936,0.23616438356164385,0.19218264840182647,0.709917808219178,0.2900821917808219,0.4819360730593607,0.11567507828329343,0.2762325781297968,0.315056998424101,0.19457235832258857,0.09846298684022022,0.1445154512825002,0.21812133415039833,0.224511949575418,0.311546879103563,0.10130438588812046,2024,acs/acs5,27375,6689,8960,6465,5261,27375,19434,7941,27375,13193,48861,5652,13497,15394,9507,4811,57115,8254,12458,12823,17794,5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,494,764,2427,2999,3694,3462,3306,2835,2073,2067,906,918,454,547,903,348,335,51,751,404,815,1378,2771,2994,3033,3022,2456,2440,1934,769,1396,262,885,910,518,289,284,27375,18678,13193,48861,1533,92,47,46,0,75,11,152,369,584,626,487,416,363,851,11573,1924,4507,6492,4395,9507,3774,519,518,27375,1275,164,621,228,910,835,1009,733,914,1614,2030,5316,4263,2202,2904,2357,27375,19434,7941
78641,ZCTA5 78641,48,35410,0.13431234114656876,0.2064388590793561,0.2194577802880542,0.4397910194860209,0.7718441118328155,0.2281558881671844,0.6646427562835358,0.04509792178235611,0.15784272623824638,0.2848865065580643,0.31147810984009106,0.20069473558124215,0.08937458244140545,0.18091706093287702,0.25423012421089947,0.34301842029914237,0.13245981211567567,2024,acs/acs5,35410,4756,7310,7771,15573,35410,27331,8079,35410,23535,66788,3012,10542,19027,20803,13404,73343,6555,13269,18646,25158,9715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,714,281,1688,2353,4191,3988,5108,4179,4198,2541,1035,1496,446,1057,1637,694,357,159,866,463,514,1220,1838,4887,5024,4526,3641,2764,2598,1164,1542,837,1271,1529,838,466,424,35410,27855,23535,66788,593,0,0,13,31,0,0,68,395,43,130,176,432,339,792,8772,1770,3380,8931,6716,20803,11101,1144,1159,35410,1154,274,351,504,458,414,410,501,690,1951,2113,3246,3946,3825,5552,10021,35410,27331,8079
78642,ZCTA5 78642,48,8696,0.12913983440662374,0.24413523459061637,0.19089236430542778,0.4358325666973321,0.829116835326587,0.17088316467341305,0.6752529898804048,0.07939376275138443,0.20845234625473621,0.2674438939084815,0.31763334304867386,0.127076654036724,0.07365408499379016,0.17949133322533614,0.256223338193207,0.3343053080619904,0.15632593552567633,2024,acs/acs5,8696,1123,2123,1660,3790,8696,7210,1486,8696,5872,17155,1362,3576,4588,5449,2180,18519,1364,3324,4745,6191,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,124,137,170,910,857,800,1752,1054,675,679,278,208,138,341,362,258,104,44,131,45,243,242,504,1053,1168,1025,1068,738,958,204,329,239,495,491,176,147,100,8696,6973,5872,17155,204,0,89,6,0,0,17,34,70,144,43,66,161,156,372,3020,556,989,2088,1511,5449,1726,235,219,8696,173,68,54,88,97,128,73,196,246,248,653,1222,735,925,1593,2197,8696,7210,1486
