NAME,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,zip code tabulation area
ZCTA5 92677,25670,772,432,225,230,457,520,491,548,531,1036,1630,2259,2280,2356,3337,8566,92677
ZCTA5 92678,248,10,0,4,22,5,0,0,7,6,13,36,27,5,10,38,65,92678
ZCTA5 92679,10601,269,89,15,62,84,157,65,87,90,209,448,757,714,678,1196,5681,92679
ZCTA5 92683,28133,1536,1279,1029,1170,773,799,709,796,891,1445,2205,3325,2489,2198,3331,4158,92683
ZCTA5 92688,15858,256,216,248,264,106,388,99,173,274,549,996,1192,1729,1300,2218,5850,92688
ZCTA5 92691,15931,429,166,162,159,181,137,197,391,289,724,745,1627,1708,1498,2274,5244,92691
ZCTA5 92692,17331,598,291,118,273,219,269,599,397,389,579,896,1480,2221,1426,2114,5462,92692
ZCTA5 92694,11915,381,26,132,96,125,78,163,101,130,520,731,587,945,830,1366,5704,92694
ZCTA5 92697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92697
ZCTA5 92701,13174,410,713,478,339,410,557,495,574,528,846,1742,1568,1362,922,1316,914,92701
ZCTA5 92703,14638,697,446,307,570,240,465,447,545,474,1006,1352,1868,1762,1409,1578,1472,92703
ZCTA5 92704,20871,568,412,314,387,349,476,595,538,632,1300,1623,3271,2278,1793,2901,3434,92704
ZCTA5 92705,16187,564,181,300,262,317,411,246,254,278,814,1061,1256,1791,1311,2279,4862,92705
ZCTA5 92706,10106,332,418,169,230,252,215,263,276,157,384,737,1517,1041,985,1452,1678,92706
ZCTA5 92707,14575,289,183,235,121,258,373,380,566,272,785,1340,2023,2303,1440,2050,1957,92707
ZCTA5 92708,18778,877,483,256,475,479,285,394,415,254,945,1173,2181,1800,1621,2838,4302,92708
ZCTA5 92780,17935,581,367,240,524,390,463,492,399,311,1222,1599,2279,2110,1504,1935,3519,92780
ZCTA5 92782,11567,372,327,144,133,97,316,76,238,67,306,738,1290,991,819,1506,4147,92782
ZCTA5 92801,18753,864,826,437,779,571,685,478,469,535,1462,1478,2225,2473,1669,1993,1809,92801
ZCTA5 92802,12169,659,354,107,606,340,137,431,450,498,968,910,1537,1268,852,1532,1520,92802
ZCTA5 92804,24621,1644,1469,540,498,646,659,1290,874,829,1619,2086,3395,2625,1733,1946,2768,92804
ZCTA5 92805,21897,1076,525,583,574,940,495,630,789,449,1102,1749,2958,2378,1719,2852,3078,92805
ZCTA5 92806,12819,502,382,304,364,343,181,232,394,371,698,674,2286,1217,1059,1608,2204,92806
ZCTA5 92807,12806,392,193,137,183,169,222,298,355,142,344,538,1392,1482,995,1861,4103,92807
ZCTA5 92808,7661,170,219,126,90,125,223,63,148,41,50,284,504,703,830,1250,2835,92808
ZCTA5 92821,14705,474,245,193,369,168,281,342,320,144,610,1171,1534,1575,1225,2075,3979,92821
ZCTA5 92823,2082,67,13,85,0,73,0,47,13,29,59,16,117,269,127,355,812,92823
ZCTA5 92831,13071,1103,293,126,180,438,415,290,383,528,636,1270,1571,1259,1028,1228,2323,92831
ZCTA5 92832,8973,376,241,474,323,203,215,40,325,259,445,649,1494,1060,650,1079,1140,92832
ZCTA5 92833,16721,631,533,176,297,246,568,289,421,475,739,1514,1579,1653,1262,2425,3913,92833
ZCTA5 92835,9228,123,137,114,171,147,180,97,122,135,358,414,1107,1066,614,1404,3039,92835
ZCTA5 92840,15789,592,443,207,387,502,318,749,301,367,827,1381,1906,1891,1702,1789,2427,92840
ZCTA5 92841,9809,622,358,224,444,251,284,312,252,333,330,1043,1425,1249,676,1031,975,92841
ZCTA5 92843,11747,563,347,432,371,292,461,428,374,288,606,1226,1655,1150,915,1300,1339,92843
ZCTA5 92844,6862,326,250,176,260,208,267,324,238,137,452,548,1096,890,397,654,639,92844
ZCTA5 92845,5802,158,89,55,63,141,59,94,63,66,189,389,638,561,679,917,1641,92845
ZCTA5 92860,6641,246,91,101,63,215,105,98,148,156,143,414,776,684,603,1213,1585,92860
ZCTA5 92861,1924,41,51,28,8,32,57,11,93,0,25,102,113,166,118,73,1006,92861
ZCTA5 92865,6837,194,64,148,71,188,99,105,83,33,316,396,832,732,984,1092,1500,92865
ZCTA5 92866,5621,334,183,132,222,215,78,134,128,235,527,490,700,600,348,419,876,92866
ZCTA5 92867,13511,402,133,276,328,208,256,321,435,155,590,706,1408,1291,986,2002,4014,92867
ZCTA5 92868,8938,400,297,219,199,139,293,203,398,126,470,484,1284,1296,1003,1141,986,92868
ZCTA5 92869,11754,336,163,89,201,102,141,135,150,162,477,651,1578,1139,887,1745,3798,92869
ZCTA5 92870,17182,598,423,229,325,378,306,317,347,526,838,1000,2096,1961,1388,2649,3801,92870
ZCTA5 92879,14826,452,391,443,232,405,520,300,536,377,724,1265,2327,1923,1453,1631,1847,92879
ZCTA5 92880,20545,441,215,225,233,106,73,115,191,562,656,1519,1687,2475,1617,3892,6538,92880
ZCTA5 92881,9004,338,79,113,89,252,132,126,273,149,360,337,882,1059,961,1540,2314,92881
ZCTA5 92882,20506,831,482,384,418,441,379,627,657,381,1012,1672,2554,2286,2146,2637,3599,92882
ZCTA5 92883,12828,332,290,163,254,209,259,88,104,287,914,666,994,1597,864,2351,3456,92883
ZCTA5 92886,16781,572,354,226,329,145,203,300,278,308,456,1185,1265,1264,1269,2512,6115,92886
ZCTA5 92887,6930,198,89,10,48,120,73,11,155,149,274,292,528,620,512,962,2889,92887
ZCTA5 93001,12967,614,309,374,501,299,216,327,425,470,848,1373,1377,1464,1079,1315,1976,93001
ZCTA5 93003,19786,913,390,373,359,505,404,419,1029,434,869,1246,2479,2503,1770,2760,3333,93003
ZCTA5 93004,11140,341,313,251,237,160,291,189,376,189,507,631,1457,1068,1062,1629,2439,93004
ZCTA5 93010,16445,706,316,152,505,416,221,462,416,334,599,1257,2072,1898,1169,2249,3673,93010
ZCTA5 93012,13620,305,286,180,340,296,306,248,281,240,499,952,1347,1224,1112,2204,3800,93012
ZCTA5 93013,6447,89,224,43,189,227,132,264,78,127,365,387,919,553,529,680,1641,93013
ZCTA5 93015,5841,34,191,196,256,136,121,127,234,61,458,490,881,578,500,825,753,93015
ZCTA5 93021,11788,282,105,158,101,184,136,185,192,90,340,533,1224,1376,1040,2147,3695,93021
ZCTA5 93022,2185,110,30,18,56,51,0,57,125,64,95,157,215,288,203,255,461,93022
ZCTA5 93023,8796,516,291,238,101,159,341,320,320,384,669,840,1029,694,423,847,1624,93023
ZCTA5 93030,15204,554,418,301,373,432,515,448,488,492,904,1129,2170,1544,1278,1981,2177,93030
ZCTA5 93033,17047,413,306,453,378,413,586,524,394,719,1330,1735,2400,1736,1878,1892,1890,93033
ZCTA5 93035,9653,278,32,168,88,138,162,217,256,161,670,1025,1352,1039,1050,1166,1851,93035
ZCTA5 93036,14569,443,311,215,201,292,441,539,476,540,841,963,1889,2167,1421,1559,2271,93036
ZCTA5 93040,493,0,22,23,35,27,0,0,0,23,0,47,82,35,43,113,43,93040
ZCTA5 93041,8160,336,282,207,158,364,138,111,258,149,548,1076,968,1229,931,822,583,93041
ZCTA5 93042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93042
ZCTA5 93043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93043
ZCTA5 93060,10529,273,180,285,297,302,613,324,472,394,635,937,1421,1157,905,1403,931,93060
ZCTA5 93063,19850,552,274,316,280,552,358,404,560,411,725,1442,2208,1835,2168,2954,4811,93063
ZCTA5 93064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93064
ZCTA5 93065,25694,761,328,421,301,441,783,734,532,608,1020,1698,2795,3077,2073,3456,6666,93065
ZCTA5 93066,1092,15,0,3,18,9,0,4,54,19,47,65,135,98,61,150,414,93066
ZCTA5 93067,506,0,50,0,0,0,0,59,0,0,48,149,27,0,0,15,158,93067
ZCTA5 93101,12723,707,511,491,541,360,251,210,559,379,714,776,1358,1598,696,1314,2258,93101
ZCTA5 93103,7567,175,61,148,84,63,158,82,277,234,596,611,778,559,657,1285,1799,93103
ZCTA5 93105,10490,437,186,220,136,131,174,150,135,201,363,774,1171,765,680,1267,3700,93105
ZCTA5 93106,66,11,0,0,6,0,9,8,0,0,0,0,21,0,6,0,5,93106
ZCTA5 93108,4618,167,43,87,105,42,122,43,62,46,152,123,298,191,177,415,2545,93108
ZCTA5 93109,4576,335,217,129,108,36,226,84,23,63,267,263,267,311,223,593,1431,93109
ZCTA5 93110,6314,381,104,223,148,104,95,62,208,104,210,497,481,478,800,669,1750,93110
ZCTA5 93111,6493,160,126,124,15,101,134,120,75,129,177,382,636,658,521,943,2192,93111
ZCTA5 93117,17272,1600,577,558,445,388,668,470,403,457,725,1549,1546,1509,1229,1766,3382,93117
ZCTA5 93201,295,4,26,8,10,61,7,12,3,26,68,27,18,11,6,8,0,93201
ZCTA5 93202,970,92,0,24,5,51,53,47,31,0,91,185,118,80,98,80,15,93202
ZCTA5 93203,5052,351,235,306,223,378,238,418,160,290,381,540,620,446,145,172,149,93203
ZCTA5 93204,2813,112,150,162,45,54,53,143,223,189,408,606,230,233,14,168,23,93204
ZCTA5 93205,805,99,25,10,125,63,0,91,65,66,21,81,91,57,11,0,0,93205
ZCTA5 93206,542,64,38,18,19,32,23,37,8,13,48,85,59,49,14,9,26,93206
ZCTA5 93207,93,0,22,6,5,5,0,0,0,0,18,7,0,0,3,13,14,93207
ZCTA5 93208,124,8,0,0,0,0,0,0,0,0,15,57,7,0,0,37,0,93208
ZCTA5 93210,4528,333,54,141,219,79,212,89,296,300,238,309,603,555,533,329,238,93210
ZCTA5 93212,4450,428,214,127,287,220,242,96,201,126,376,522,583,392,254,219,163,93212
ZCTA5 93215,12858,379,493,726,519,716,542,773,450,457,730,1583,1843,1428,625,1081,513,93215
ZCTA5 93218,146,0,0,6,4,0,10,8,7,0,11,24,11,30,15,15,5,93218
ZCTA5 93219,2270,228,140,85,12,168,79,103,178,112,304,290,324,88,67,32,60,93219
ZCTA5 93220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93220
ZCTA5 93221,4779,155,118,171,117,190,60,196,133,143,386,365,756,631,237,532,589,93221
ZCTA5 93222,1336,64,27,10,58,78,36,32,125,35,53,218,153,183,33,94,137,93222
ZCTA5 93223,2589,94,174,197,85,79,135,121,61,105,225,382,497,236,74,74,50,93223
ZCTA5 93224,134,20,2,5,7,13,6,2,8,5,0,14,10,13,4,11,14,93224
ZCTA5 93225,1960,291,77,82,80,0,76,29,64,191,56,101,248,133,60,208,264,93225
ZCTA5 93226,34,0,0,7,0,0,5,7,0,0,0,0,3,0,2,2,8,93226
ZCTA5 93227,72,0,0,0,0,0,0,0,0,0,0,0,40,32,0,0,0,93227
ZCTA5 93230,22591,1326,639,606,944,705,833,728,762,1165,1249,2203,2947,2570,1729,2210,1975,93230
ZCTA5 93234,1912,245,59,52,88,44,157,38,148,107,50,147,423,202,131,21,0,93234
ZCTA5 93235,1309,31,26,35,99,12,80,51,42,246,125,54,116,113,98,109,72,93235
ZCTA5 93237,69,0,42,7,0,0,0,0,0,0,0,0,0,1,7,6,6,93237
ZCTA5 93238,581,3,0,38,16,0,83,0,25,127,0,89,2,127,2,63,6,93238
ZCTA5 93239,577,0,55,53,0,32,36,0,40,248,0,34,22,14,43,0,0,93239
ZCTA5 93240,2581,142,246,235,177,453,138,117,63,119,154,203,118,139,88,78,111,93240
ZCTA5 93241,4332,347,393,405,403,401,286,223,194,134,339,319,430,151,147,132,28,93241
ZCTA5 93242,964,21,26,20,0,172,0,55,32,30,10,171,200,100,36,42,49,93242
ZCTA5 93243,419,28,17,0,0,108,6,13,38,0,20,18,83,6,5,62,15,93243
ZCTA5 93244,61,16,0,0,0,0,0,4,0,0,0,4,2,10,3,0,22,93244
ZCTA5 93245,11982,495,211,192,204,316,459,335,673,528,895,1360,2048,1677,1053,734,802,93245
ZCTA5 93246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93246
ZCTA5 93247,5256,368,311,133,334,239,344,238,136,72,439,831,502,292,360,406,251,93247
ZCTA5 93249,554,14,20,30,60,64,25,10,27,52,52,66,72,9,39,4,10,93249
ZCTA5 93250,3903,171,191,203,206,190,419,98,183,172,279,521,412,345,165,262,86,93250
ZCTA5 93251,75,7,0,0,0,2,0,7,0,0,1,7,37,8,5,1,0,93251
ZCTA5 93252,540,45,23,21,48,48,29,36,28,26,63,46,42,35,10,16,24,93252
ZCTA5 93254,275,28,28,0,10,17,0,15,14,2,13,49,27,21,15,17,19,93254
ZCTA5 93255,214,0,21,46,48,50,0,0,0,0,0,27,0,0,0,22,0,93255
ZCTA5 93256,1316,0,52,60,12,53,85,85,35,109,184,91,258,75,128,59,30,93256
ZCTA5 93257,23999,1268,995,906,760,1642,1147,1108,818,1292,2108,2557,2960,2420,1281,1712,1025,93257
ZCTA5 93258,372,12,18,29,25,4,0,31,13,35,36,48,60,40,0,0,21,93258
ZCTA5 93260,66,5,0,3,0,0,3,3,0,0,26,6,3,0,17,0,0,93260
ZCTA5 93261,513,16,86,15,38,31,31,26,25,7,52,92,62,22,10,0,0,93261
ZCTA5 93262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93262
ZCTA5 93263,6402,198,329,252,200,217,215,461,233,243,438,625,768,783,349,699,392,93263
ZCTA5 93265,1229,90,9,27,0,26,0,63,19,95,35,90,167,86,191,172,159,93265
ZCTA5 93266,358,0,0,19,13,18,0,40,11,24,48,66,0,0,40,57,22,93266
ZCTA5 93267,1464,93,25,126,32,95,17,108,206,38,81,154,132,154,74,68,61,93267
ZCTA5 93268,5766,566,230,111,283,249,109,323,333,226,581,519,636,788,278,288,246,93268
ZCTA5 93270,1577,13,86,45,12,5,45,68,44,142,149,227,180,112,220,91,138,93270
ZCTA5 93271,1098,69,5,18,8,48,5,22,8,5,58,203,225,106,41,81,196,93271
ZCTA5 93272,999,86,13,20,39,32,18,147,69,56,45,106,82,159,24,100,3,93272
ZCTA5 93274,23483,797,990,715,860,1067,728,678,1213,919,1508,2681,3039,2440,1869,2096,1883,93274
ZCTA5 93276,59,9,11,8,0,2,3,0,0,0,6,6,5,0,0,3,6,93276
ZCTA5 93277,18504,859,601,337,529,731,620,532,435,493,1310,2046,2891,2191,1841,1447,1641,93277
ZCTA5 93280,6619,292,210,656,313,290,308,311,476,398,402,484,835,507,601,280,256,93280
ZCTA5 93283,1091,106,97,71,101,44,44,0,40,192,86,48,80,85,49,13,35,93283
ZCTA5 93285,1561,92,58,115,173,140,45,151,59,13,192,183,66,52,66,86,70,93285
ZCTA5 93286,3031,289,157,78,120,209,96,290,84,275,162,278,366,205,194,111,117,93286
ZCTA5 93287,60,2,6,4,3,4,2,0,0,10,4,1,10,11,0,3,0,93287
ZCTA5 93291,19241,606,521,439,430,722,447,867,419,922,1262,1794,2725,1812,1572,1668,3035,93291
ZCTA5 93292,14612,363,254,401,120,562,400,262,460,848,1062,1634,2253,1878,1282,1179,1654,93292
ZCTA5 93301,5690,683,384,472,292,273,369,117,350,326,355,371,495,539,281,234,149,93301
ZCTA5 93304,15503,920,1502,667,813,994,798,772,664,545,1013,1410,2068,1338,699,851,449,93304
ZCTA5 93305,11227,845,762,561,794,832,476,1169,362,523,859,859,1299,829,325,476,256,93305
ZCTA5 93306,22736,1338,1059,570,1193,1164,1061,540,1007,628,1430,2145,3140,2035,1386,1825,2215,93306
ZCTA5 93307,23173,1070,1473,835,1001,1272,1006,1013,1305,1162,2329,2765,2729,2079,1429,1180,525,93307
ZCTA5 93308,20027,1158,915,721,836,1036,957,1026,563,881,1634,1787,2242,2075,1286,1645,1265,93308
ZCTA5 93309,22453,1354,951,798,823,817,876,1249,1042,731,1821,2565,3065,2275,1143,1610,1333,93309
ZCTA5 93311,17589,311,323,253,110,263,690,311,273,371,760,1420,2109,2464,2025,2345,3561,93311
ZCTA5 93312,18330,485,373,140,238,179,221,289,514,502,896,1324,2461,2387,1844,3006,3471,93312
ZCTA5 93313,16917,694,202,325,212,351,514,285,355,554,1241,1793,2481,2516,1508,2066,1820,93313
ZCTA5 93314,10979,223,234,76,249,107,259,332,222,215,326,561,997,1645,1091,1682,2760,93314
ZCTA5 93401,13522,720,387,496,508,356,493,450,490,354,547,899,1205,1435,1302,1241,2639,93401
ZCTA5 93402,6007,124,164,65,241,112,168,130,90,149,221,473,843,841,461,734,1191,93402
ZCTA5 93405,8883,1126,521,455,447,193,389,386,139,344,434,659,753,575,381,659,1422,93405
ZCTA5 93407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93407
ZCTA5 93408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93408
ZCTA5 93409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93409
ZCTA5 93410,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93410
ZCTA5 93420,12672,306,230,294,429,168,275,365,358,324,412,1046,1487,1391,1032,2174,2381,93420
ZCTA5 93422,12895,374,298,416,315,324,228,425,390,551,658,1244,1793,1059,1292,1526,2002,93422
ZCTA5 93424,456,0,0,31,0,0,69,0,0,0,0,0,49,55,0,36,216,93424
ZCTA5 93426,598,71,7,6,8,3,0,20,28,27,21,64,35,75,51,126,56,93426
ZCTA5 93427,2178,20,27,0,45,41,14,79,57,123,76,165,423,164,258,286,400,93427
ZCTA5 93428,2974,133,86,114,41,112,117,42,82,55,213,154,344,591,147,188,555,93428
ZCTA5 93429,58,0,11,0,0,0,0,0,8,0,0,0,0,0,0,16,23,93429
ZCTA5 93430,1571,31,44,16,91,41,20,30,12,34,146,148,241,274,108,132,203,93430
ZCTA5 93432,377,10,0,0,0,0,11,60,0,0,19,0,0,54,39,59,125,93432
ZCTA5 93433,4945,186,110,173,103,89,68,255,185,130,323,578,562,861,307,435,580,93433
ZCTA5 93434,2111,129,92,112,74,63,117,62,80,44,174,228,304,195,77,192,168,93434
ZCTA5 93436,18468,803,839,535,462,756,517,656,654,744,1171,1655,2453,2014,1549,1782,1878,93436
ZCTA5 93437,1138,13,12,0,0,17,4,46,29,109,80,184,239,246,65,52,42,93437
ZCTA5 93440,542,16,0,14,0,0,64,11,39,0,58,15,140,0,96,75,14,93440
ZCTA5 93441,499,15,0,0,8,26,26,0,0,49,14,21,28,49,44,60,159,93441
ZCTA5 93442,5433,139,157,167,135,162,83,147,147,100,380,339,1004,426,507,534,1006,93442
ZCTA5 93444,7776,129,198,122,98,132,113,219,164,213,400,752,1063,741,704,1289,1439,93444
ZCTA5 93445,2874,196,62,204,5,185,117,73,121,90,136,288,400,417,182,276,122,93445
ZCTA5 93446,17461,838,433,252,439,394,454,344,508,510,903,1587,2224,2213,1459,2260,2643,93446
ZCTA5 93449,4129,206,61,48,81,59,131,61,127,34,189,438,234,623,362,490,985,93449
ZCTA5 93450,172,0,0,18,29,13,14,0,0,9,0,7,15,37,9,9,12,93450
ZCTA5 93451,1663,94,84,37,23,44,50,34,6,43,56,74,301,206,147,193,271,93451
ZCTA5 93452,128,14,0,0,0,0,0,0,0,8,48,33,0,0,0,0,25,93452
ZCTA5 93453,1189,7,19,256,0,20,11,55,87,36,57,32,93,118,21,118,259,93453
ZCTA5 93454,12050,477,333,422,493,562,469,332,420,353,732,1139,1372,1681,950,1128,1187,93454
ZCTA5 93455,15476,433,270,251,386,400,239,378,337,416,722,1439,1892,1410,1664,2259,2980,93455
ZCTA5 93458,14085,468,400,396,506,417,381,525,572,728,1164,1468,1898,1761,1278,1207,916,93458
ZCTA5 93460,2208,99,117,76,47,22,34,44,24,64,52,95,179,320,119,288,628,93460
ZCTA5 93461,463,4,0,0,0,3,15,19,10,49,7,41,106,59,82,22,46,93461
ZCTA5 93463,3535,83,135,41,93,95,98,60,62,52,111,200,455,368,312,641,729,93463
ZCTA5 93465,4130,54,38,47,42,21,63,68,0,256,176,364,425,492,240,805,1039,93465
ZCTA5 93501,2186,250,148,110,62,65,67,77,113,67,204,218,214,217,108,121,145,93501
ZCTA5 93505,4579,416,304,181,207,117,83,482,171,41,296,521,634,370,284,210,262,93505
ZCTA5 93510,2580,102,57,97,61,44,72,64,66,12,87,86,345,219,231,559,478,93510
ZCTA5 93512,152,8,17,0,14,0,0,0,2,0,5,87,13,0,6,0,0,93512
ZCTA5 93513,687,29,34,58,40,25,8,17,66,11,35,50,53,39,111,20,91,93513
ZCTA5 93514,6213,258,373,162,190,89,248,225,166,139,382,594,941,661,593,492,700,93514
ZCTA5 93516,1000,56,116,8,0,60,41,75,31,46,65,105,57,68,93,7,172,93516
ZCTA5 93517,163,6,5,0,0,0,0,0,5,0,35,5,0,75,32,0,0,93517
ZCTA5 93518,496,60,24,0,11,15,38,6,18,12,25,74,42,41,63,34,33,93518
ZCTA5 93519,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,93519
ZCTA5 93522,34,0,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,93522
ZCTA5 93523,1238,105,0,0,63,37,67,41,41,121,68,109,206,150,60,160,10,93523
ZCTA5 93524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93524
ZCTA5 93526,337,6,7,10,2,19,20,11,2,43,15,54,55,58,16,4,15,93526
ZCTA5 93527,812,94,58,15,57,54,25,64,20,0,0,108,92,56,96,34,39,93527
ZCTA5 93528,33,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,93528
ZCTA5 93529,116,0,0,0,0,19,0,0,41,0,0,0,0,0,0,0,56,93529
ZCTA5 93530,28,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,93530
ZCTA5 93531,196,0,0,0,0,0,0,0,0,0,3,44,0,34,9,23,83,93531
ZCTA5 93532,1019,8,34,0,36,21,7,25,21,55,71,69,95,153,138,155,131,93532
ZCTA5 93534,14947,1090,1098,517,694,624,415,553,794,613,912,1338,2348,1523,670,1155,603,93534
ZCTA5 93535,22796,1569,989,534,686,946,623,759,935,1237,1557,2114,3684,2342,2075,1627,1119,93535
ZCTA5 93536,23147,821,672,721,666,450,435,320,714,397,984,1715,2904,2879,2187,3795,3487,93536
ZCTA5 93541,292,0,0,0,0,0,0,32,0,0,11,0,44,81,124,0,0,93541
ZCTA5 93543,3572,87,176,121,157,153,55,71,115,151,360,493,492,316,199,410,216,93543
ZCTA5 93544,436,81,0,32,17,10,8,0,0,0,11,18,43,93,0,38,85,93544
ZCTA5 93545,706,114,54,6,22,27,58,38,64,9,37,96,5,60,2,69,45,93545
ZCTA5 93546,4054,85,56,38,203,9,182,34,144,94,161,548,446,525,405,304,820,93546
ZCTA5 93549,113,34,0,0,0,5,7,0,0,0,7,6,33,0,0,21,0,93549
ZCTA5 93550,22788,1393,1090,714,923,1077,878,1243,1168,571,1943,2639,3332,2018,1390,1337,1072,93550
ZCTA5 93551,16782,667,246,303,154,286,345,328,485,400,575,1330,2170,1503,1852,2506,3632,93551
ZCTA5 93552,10959,389,204,313,361,142,242,546,354,388,661,904,1743,1240,1248,1380,844,93552
ZCTA5 93553,554,44,0,35,0,8,60,10,0,23,46,52,68,120,22,30,36,93553
ZCTA5 93554,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,93554
ZCTA5 93555,13537,972,351,324,463,410,233,318,351,479,732,1319,1776,1494,1227,1293,1795,93555
ZCTA5 93558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93558
ZCTA5 93560,7013,492,222,203,283,254,170,233,238,138,457,694,1046,695,619,699,570,93560
ZCTA5 93561,12394,631,364,133,228,407,417,449,754,151,780,852,1593,1707,623,1858,1447,93561
ZCTA5 93562,671,38,53,40,64,0,39,31,17,3,26,107,90,78,32,41,12,93562
ZCTA5 93563,31,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,93563
ZCTA5 93581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93581
ZCTA5 93591,1878,126,46,21,109,157,69,18,36,103,172,214,212,274,123,80,118,93591
ZCTA5 93601,702,0,15,43,15,0,40,75,55,0,10,19,158,92,39,74,67,93601
ZCTA5 93602,1190,14,38,91,57,5,29,35,7,28,100,108,248,69,24,251,86,93602
ZCTA5 93603,88,35,0,0,0,0,5,0,0,0,0,42,0,0,0,6,0,93603
ZCTA5 93604,264,37,7,0,0,0,0,4,0,0,0,26,0,32,35,44,79,93604
ZCTA5 93605,30,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,10,93605
ZCTA5 93606,253,0,23,49,0,0,0,14,57,0,39,20,35,0,16,0,0,93606
ZCTA5 93608,224,8,27,0,22,0,16,38,23,0,34,5,15,36,0,0,0,93608
ZCTA5 93609,1218,59,39,21,19,42,47,1,10,16,168,186,170,76,77,190,97,93609
ZCTA5 93610,5660,459,235,231,272,80,167,44,194,421,355,516,734,774,359,395,424,93610
ZCTA5 93611,15797,490,249,150,169,386,255,289,354,355,789,1287,2509,1680,1325,2410,3100,93611
ZCTA5 93612,13905,521,583,745,491,565,515,682,585,506,1145,1501,2339,1292,800,847,788,93612
ZCTA5 93614,4219,169,39,127,139,73,171,71,199,274,189,287,723,701,334,421,302,93614
ZCTA5 93615,1525,144,49,28,168,19,86,33,95,95,48,257,156,177,137,12,21,93615
ZCTA5 93616,687,61,33,7,88,0,28,68,0,0,104,77,77,70,26,29,19,93616
ZCTA5 93618,8476,556,484,511,365,213,359,431,239,377,567,658,1045,716,607,627,721,93618
ZCTA5 93619,17327,448,162,384,173,171,137,253,222,333,777,807,1704,2193,1675,2611,5277,93619
ZCTA5 93620,3532,465,245,183,289,121,166,121,153,205,297,543,217,153,126,151,97,93620
ZCTA5 93621,152,0,10,0,0,0,0,0,0,0,27,0,0,0,42,73,0,93621
ZCTA5 93622,2670,161,208,165,135,96,190,91,148,255,269,427,153,184,101,59,28,93622
ZCTA5 93623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93623
ZCTA5 93624,192,6,4,0,23,9,53,11,18,11,3,29,7,18,0,0,0,93624
ZCTA5 93625,2748,251,95,96,104,67,114,45,129,120,126,241,428,335,76,173,348,93625
ZCTA5 93626,1212,18,23,21,0,0,0,15,0,8,47,40,80,165,53,222,520,93626
ZCTA5 93627,111,0,0,0,39,0,0,7,0,0,29,0,32,4,0,0,0,93627
ZCTA5 93628,204,0,0,0,23,155,0,26,0,0,0,0,0,0,0,0,0,93628
ZCTA5 93630,6470,377,366,218,582,330,334,222,176,368,331,352,635,407,553,855,364,93630
ZCTA5 93631,5842,317,158,169,170,352,73,282,201,222,342,475,862,715,263,641,600,93631
ZCTA5 93633,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,93633
ZCTA5 93634,7,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,93634
ZCTA5 93635,14274,797,414,469,909,533,591,747,498,584,861,1383,2004,1420,905,1101,1058,93635
ZCTA5 93636,4794,151,69,48,20,118,84,84,75,105,243,238,595,439,451,792,1282,93636
ZCTA5 93637,12213,804,484,237,620,329,517,446,476,498,703,1290,1959,1046,707,1137,960,93637
ZCTA5 93638,12030,450,553,664,465,589,494,540,444,633,976,1426,1635,1016,764,652,729,93638
ZCTA5 93640,3570,322,115,144,246,96,346,196,168,158,332,553,340,176,247,85,46,93640
ZCTA5 93641,228,106,0,36,11,0,0,0,0,0,0,0,22,10,0,0,43,93641
ZCTA5 93643,1287,113,38,71,60,17,48,71,22,0,50,238,177,104,73,91,114,93643
ZCTA5 93644,2899,144,32,100,81,53,123,101,32,114,214,292,552,394,178,164,325,93644
ZCTA5 93645,251,0,0,0,0,0,54,0,0,0,0,0,135,6,0,45,11,93645
